id,temp,x,y,z
0,311.08913401762,-52.70265,0,0
1,312.42804469258,-51.63795,0,0
2,313.73405880601,-50.57325,0,0
3,315.0075828043,-49.50855,0,0
4,316.24903005673,-48.44385,0,0
5,317.45877926296,-47.37915,0,0
6,318.63717590777,-46.31445,0,0
7,319.78455396013,-45.24975,0,0
8,320.9012567544,-44.18505,0,0
9,321.98763683689,-43.12035,0,0
10,323.04401527725,-42.05565,0,0
11,324.07068252777,-40.99095,0,0
12,325.06791939987,-39.92625,0,0
13,326.03599767551,-38.86155,0,0
14,326.97518047619,-37.79685,0,0
15,327.88570316277,-36.73215,0,0
16,328.76777339199,-35.66745,0,0
17,329.62160985337,-34.60275,0,0
18,330.44744337038,-33.53805,0,0
19,331.24549813944,-32.47335,0,0
20,332.01599148067,-31.40865,0,0
21,332.75911461822,-30.34395,0,0
22,333.47503277884,-29.27925,0,0
23,334.16392403562,-28.21455,0,0
24,334.82596078004,-27.14985,0,0
25,335.46129077186,-26.08515,0,0
26,336.07007505728,-25.02045,0,0
27,336.65246907159,-23.95575,0,0
28,337.20860388936,-22.89105,0,0
29,337.7386055066,-21.82635,0,0
30,338.24259510542,-20.76165,0,0
31,338.72068925414,-19.69695,0,0
32,339.17300001023,-18.63225,0,0
33,339.59963475652,-17.56755,0,0
34,340.00067835091,-16.50285,0,0
35,340.37621133555,-15.43815,0,0
36,340.7263273781,-14.37345,0,0
37,341.05109902594,-13.30875,0,0
38,341.35059517102,-12.24405,0,0
39,341.624895826,-11.17935,0,0
40,341.87405878452,-10.11465,0,0
41,342.09813959514,-9.04995,0,0
42,342.29720823027,-7.98525,0,0
43,342.47131248899,-6.92055,0,0
44,342.62047814607,-5.85585,0,0
45,342.74472735527,-4.79115,0,0
46,342.84407859236,-3.72645,0,0
47,342.91854661392,-2.66175,0,0
48,342.96814254922,-1.59705,0,0
49,342.99287419067,-0.53235,0,0
50,342.9927456896,0.53235,0,0
51,342.96775720601,1.59705,0,0
52,342.91790512045,2.66175,0,0
53,342.8431821163,3.72645,0,0
54,342.74357739337,4.79115,0,0
55,342.61907672849,5.85585,0,0
56,342.46966219448,6.92055,0,0
57,342.29531220554,7.98525,0,0
58,342.096001612,9.04995,0,0
59,341.8716832131,10.11465,0,0
60,341.62228758871,11.17935,0,0
61,341.347759824,12.24405,0,0
62,341.04804138674,13.30875,0,0
63,340.72305120404,14.37345,0,0
64,340.37272194092,15.43815,0,0
65,339.99698213612,16.50285,0,0
66,339.59573797794,17.56755,0,0
67,339.16891016752,18.63225,0,0
68,338.71641492917,19.69695,0,0
69,338.2381451984,20.76165,0,0
70,337.7339894283,21.82635,0,0
71,337.20383152569,22.89105,0,0
72,336.64755058366,23.95575,0,0
73,336.06502035914,25.02045,0,0
74,335.45610948345,26.08515,0,0
75,334.82066275565,27.14985,0,0
76,334.15851947036,28.21455,0,0
77,333.469532346,29.27925,0,0
78,332.75352945315,30.34395,0,0
79,332.01033207792,31.40865,0,0
80,331.23977448289,32.47335,0,0
81,330.44166697479,33.53805,0,0
82,329.61579383135,34.60275,0,0
83,328.76193134067,35.66745,0,0
84,327.87984835805,36.73215,0,0
85,326.9693252075,37.79685,0,0
86,326.03015452927,38.86155,0,0
87,325.06210311298,39.92625,0,0
88,324.06490986528,40.99095,0,0
89,323.03830390631,42.05565,0,0
90,321.98200467693,43.12035,0,0
91,320.8957203153,44.18505,0,0
92,319.77912854771,45.24975,0,0
93,318.63187945217,46.31445,0,0
94,317.45363290208,47.37915,0,0
95,316.2440562044,48.44385,0,0
96,315.0028044535,49.50855,0,0
97,313.72949877531,50.57325,0,0
98,312.42372593454,51.63795,0,0
99,311.08508089859,52.70265,0,0
