id,temp,x,y,z
0,311.08396899642,-52.70265,0,0
1,312.42439857985,-51.63795,0,0
2,313.73381850512,-50.57325,0,0
3,315.01251678989,-49.50855,0,0
4,316.26070113243,-48.44385,0,0
5,317.47857097605,-47.37915,0,0
6,318.66637487133,-46.31445,0,0
7,319.82439002003,-45.24975,0,0
8,320.95288166777,-44.18505,0,0
9,322.05200377805,-43.12035,0,0
10,323.12190852857,-42.05565,0,0
11,324.16283197733,-40.99095,0,0
12,325.17501673158,-39.92625,0,0
13,326.15866917708,-38.86155,0,0
14,327.11396033312,-37.79685,0,0
15,328.04110349105,-36.73215,0,0
16,328.94028170681,-35.66745,0,0
17,329.81158852966,-34.60275,0,0
18,330.65512856898,-33.53805,0,0
19,331.47097351716,-32.47335,0,0
20,332.25919752207,-31.40865,0,0
21,333.01995837177,-30.34395,0,0
22,333.75341492109,-29.27925,0,0
23,334.45971759369,-28.21455,0,0
24,335.13898627197,-27.14985,0,0
25,335.79135213189,-26.08515,0,0
26,336.41695276227,-25.02045,0,0
27,337.01581909811,-23.95575,0,0
28,337.58801090709,-22.89105,0,0
29,338.13374108211,-21.82635,0,0
30,338.65312943389,-20.76165,0,0
31,339.14611238463,-19.69695,0,0
32,339.61268204213,-18.63225,0,0
33,340.05292903014,-17.56755,0,0
34,340.46695971713,-16.50285,0,0
35,340.85482447426,-15.43815,0,0
36,341.21660367987,-14.37345,0,0
37,341.5524409897,-13.30875,0,0
38,341.86230881799,-12.24405,0,0
39,342.14616578968,-11.17935,0,0
40,342.40410556047,-10.11465,0,0
41,342.63618294354,-9.04995,0,0
42,342.8424179615,-7.98525,0,0
43,343.02281755156,-6.92055,0,0
44,343.17743232518,-5.85585,0,0
45,343.30632193507,-4.79115,0,0
46,343.40948520689,-3.72645,0,0
47,343.48696545187,-2.66175,0,0
48,343.53881071771,-1.59705,0,0
49,343.56497710978,-0.53235,0,0
50,343.5653889472,0.53235,0,0
51,343.54006454807,1.59705,0,0
52,343.48905954594,2.66175,0,0
53,343.41235520424,3.72645,0,0
54,343.30990954966,4.79115,0,0
55,343.18164152881,5.85585,0,0
56,343.02747453037,6.92055,0,0
57,342.84740952526,7.98525,0,0
58,342.6414892239,9.04995,0,0
59,342.40981564596,10.11465,0,0
60,342.15243488819,11.17935,0,0
61,341.86922643334,12.24405,0,0
62,341.56011281445,13.30875,0,0
63,341.22507385364,14.37345,0,0
64,340.86401067867,15.43815,0,0
65,340.47686369507,16.50285,0,0
66,340.06353679316,17.56755,0,0
67,339.6238508417,18.63225,0,0
68,339.15777464556,19.69695,0,0
69,338.66540758764,20.76165,0,0
70,338.14669656761,21.82635,0,0
71,337.60146517575,22.89105,0,0
72,337.0296563668,23.95575,0,0
73,336.43116324373,25.02045,0,0
74,335.8058317035,26.08515,0,0
75,335.15360296874,27.14985,0,0
76,334.47434378891,28.21455,0,0
77,333.76794099408,29.27925,0,0
78,333.03429831509,30.34395,0,0
79,332.27333418684,31.40865,0,0
80,331.48504269171,32.47335,0,0
81,330.66921490413,33.53805,0,0
82,329.82563943725,34.60275,0,0
83,328.95428548689,35.66745,0,0
84,328.05504234935,36.73215,0,0
85,327.12777564981,37.79685,0,0
86,326.17231986627,38.86155,0,0
87,325.18843324433,39.92625,0,0
88,324.17596819491,40.99095,0,0
89,323.13471310681,42.05565,0,0
90,322.06436719931,43.12035,0,0
91,320.96479232345,44.18505,0,0
92,319.83586196377,45.24975,0,0
93,318.67734618902,46.31445,0,0
94,317.4889758038,47.37915,0,0
95,316.27048411887,48.44385,0,0
96,315.02166078436,49.50855,0,0
97,313.7423103597,50.57325,0,0
98,312.43224112165,51.63795,0,0
99,311.09121994172,52.70265,0,0
