flux,id,x,y,z
2.3923897549239e+14,159,-36.253035,0,0
2.3930332266802e+14,160,-36.146565,0,0
2.3936748702702e+14,161,-36.040095,0,0
2.3943117456194e+14,162,-35.933625,0,0
2.3949558660702e+14,163,-35.827155,0,0
2.3955966969437e+14,164,-35.720685,0,0
2.3962277385907e+14,165,-35.614215,0,0
2.3968621808332e+14,166,-35.507745,0,0
2.3974870016447e+14,167,-35.401275,0,0
2.3981123263085e+14,168,-35.294805,0,0
2.3987256490361e+14,169,-35.188335,0,0
2.3993494826188e+14,170,-35.081865,0,0
2.3999689601937e+14,171,-34.975395,0,0
2.4005927913723e+14,172,-34.868925,0,0
2.401214811681e+14,173,-34.762455,0,0
2.401831609885e+14,174,-34.655985,0,0
2.4024453408255e+14,175,-34.549515,0,0
2.4030547559734e+14,176,-34.443045,0,0
2.4036633576484e+14,177,-34.336575,0,0
2.4042815217423e+14,178,-34.230105,0,0
2.4048958715193e+14,179,-34.123635,0,0
2.4055024379094e+14,180,-34.017165,0,0
2.4061003611334e+14,181,-33.910695,0,0
2.4066890154983e+14,182,-33.804225,0,0
2.4072866568906e+14,183,-33.697755,0,0
2.4078842114122e+14,184,-33.591285,0,0
2.4084715938453e+14,185,-33.484815,0,0
2.409063598147e+14,186,-33.378345,0,0
2.4096404145342e+14,187,-33.271875,0,0
2.4102268761908e+14,188,-33.165405,0,0
2.4108064303214e+14,189,-33.058935,0,0
2.4113865951279e+14,190,-32.952465,0,0
2.4119635215812e+14,191,-32.845995,0,0
2.4125302472657e+14,192,-32.739525,0,0
2.4130939832009e+14,193,-32.633055,0,0
2.4136606183668e+14,194,-32.526585,0,0
2.4142308568122e+14,195,-32.420115,0,0
2.414786760226e+14,196,-32.313645,0,0
2.4153606058368e+14,197,-32.207175,0,0
2.4159310055681e+14,198,-32.100705,0,0
2.416498399111e+14,199,-31.994235,0,0
2.4170601128922e+14,200,-31.887765,0,0
2.4176163517841e+14,201,-31.781295,0,0
2.4181704927851e+14,202,-31.674825,0,0
2.418717663439e+14,203,-31.568355,0,0
2.4192659789432e+14,204,-31.461885,0,0
2.4198183809058e+14,205,-31.355415,0,0
2.4203554014452e+14,206,-31.248945,0,0
2.420900130732e+14,207,-31.142475,0,0
2.4214379756949e+14,208,-31.036005,0,0
2.421978890792e+14,209,-30.929535,0,0
2.4225255399909e+14,210,-30.823065,0,0
2.4230745619007e+14,211,-30.716595,0,0
2.4236087552926e+14,212,-30.610125,0,0
2.4241297845254e+14,213,-30.503655,0,0
2.4246601870068e+14,214,-30.397185,0,0
2.4252004200731e+14,215,-30.290715,0,0
2.425734082941e+14,216,-30.184245,0,0
2.4262732274801e+14,217,-30.077775,0,0
2.4267896005999e+14,218,-29.971305,0,0
2.4273118410734e+14,219,-29.864835,0,0
2.4278384889646e+14,220,-29.758365,0,0
2.4283581876757e+14,221,-29.651895,0,0
2.4288689343666e+14,222,-29.545425,0,0
2.4293787844755e+14,223,-29.438955,0,0
2.4298939125949e+14,224,-29.332485,0,0
2.4303929609819e+14,225,-29.226015,0,0
2.43090381182e+14,226,-29.119545,0,0
2.4314127289109e+14,227,-29.013075,0,0
2.4319160773532e+14,228,-28.906605,0,0
2.4324090765546e+14,229,-28.800135,0,0
2.4329164297388e+14,230,-28.693665,0,0
2.4334187516177e+14,231,-28.587195,0,0
2.4339134584807e+14,232,-28.480725,0,0
2.4344123087551e+14,233,-28.374255,0,0
2.4349124451713e+14,234,-28.267785,0,0
2.4354052764649e+14,235,-28.161315,0,0
2.435898683128e+14,236,-28.054845,0,0
2.4363932771653e+14,237,-27.948375,0,0
2.4368711162471e+14,238,-27.841905,0,0
2.4373459476385e+14,239,-27.735435,0,0
2.4378253560807e+14,240,-27.628965,0,0
2.4383008042834e+14,241,-27.522495,0,0
2.4387747422479e+14,242,-27.416025,0,0
2.439249324021e+14,243,-27.309555,0,0
2.4397226492635e+14,244,-27.203085,0,0
2.4401892591928e+14,245,-27.096615,0,0
2.4406647104734e+14,246,-26.990145,0,0
2.4411459602322e+14,247,-26.883675,0,0
2.4416148808582e+14,248,-26.777205,0,0
2.442085016199e+14,249,-26.670735,0,0
2.4425511687885e+14,250,-26.564265,0,0
2.4430141562969e+14,251,-26.457795,0,0
2.4434735123685e+14,252,-26.351325,0,0
2.4439321050377e+14,253,-26.244855,0,0
2.4443779330185e+14,254,-26.138385,0,0
2.4448225875163e+14,255,-26.031915,0,0
2.4452699753812e+14,256,-25.925445,0,0
2.4457139105034e+14,257,-25.818975,0,0
2.4461442738268e+14,258,-25.712505,0,0
2.4465856063788e+14,259,-25.606035,0,0
2.4470306156553e+14,260,-25.499565,0,0
2.4474721449699e+14,261,-25.393095,0,0
2.4479172108839e+14,262,-25.286625,0,0
2.4483548661459e+14,263,-25.180155,0,0
2.448789291123e+14,264,-25.073685,0,0
2.4492185292401e+14,265,-24.967215,0,0
2.4496428793735e+14,266,-24.860745,0,0
2.4500690852602e+14,267,-24.754275,0,0
2.4505006623512e+14,268,-24.647805,0,0
2.4509121476506e+14,269,-24.541335,0,0
2.4513457084293e+14,270,-24.434865,0,0
2.4517715572754e+14,271,-24.328395,0,0
2.4521899570555e+14,272,-24.221925,0,0
2.4526073026145e+14,273,-24.115455,0,0
2.4530281626455e+14,274,-24.008985,0,0
2.453442085106e+14,275,-23.902515,0,0
2.4538612445375e+14,276,-23.796045,0,0
2.4542757733534e+14,277,-23.689575,0,0
2.4546886005488e+14,278,-23.583105,0,0
2.4550981254521e+14,279,-23.476635,0,0
2.4555038150847e+14,280,-23.370165,0,0
2.455903763338e+14,281,-23.263695,0,0
2.4562933205124e+14,282,-23.157225,0,0
2.456696956265e+14,283,-23.050755,0,0
2.4570916434919e+14,284,-22.944285,0,0
2.4574829386924e+14,285,-22.837815,0,0
2.457880670672e+14,286,-22.731345,0,0
2.4582708630979e+14,287,-22.624875,0,0
2.4586559249388e+14,288,-22.518405,0,0
2.4590453095819e+14,289,-22.411935,0,0
2.4594385833573e+14,290,-22.305465,0,0
2.4598269356741e+14,291,-22.198995,0,0
2.4601963516558e+14,292,-22.092525,0,0
2.4605691551397e+14,293,-21.986055,0,0
2.4609490001876e+14,294,-21.879585,0,0
2.4613339368757e+14,295,-21.773115,0,0
2.46172259706e+14,296,-21.666645,0,0
2.4621086730364e+14,297,-21.560175,0,0
2.4624877550018e+14,298,-21.453705,0,0
2.4628512567392e+14,299,-21.347235,0,0
2.4632147172797e+14,300,-21.240765,0,0
2.4635696175088e+14,301,-21.134295,0,0
2.463935048172e+14,302,-21.027825,0,0
2.4642989334651e+14,303,-20.921355,0,0
2.4646560736054e+14,304,-20.814885,0,0
2.4650093702637e+14,305,-20.708415,0,0
2.465366027225e+14,306,-20.601945,0,0
2.4657224098302e+14,307,-20.495475,0,0
2.4660771577123e+14,308,-20.389005,0,0
2.4664257540352e+14,309,-20.282535,0,0
2.4667780354756e+14,310,-20.176065,0,0
2.4671268217191e+14,311,-20.069595,0,0
2.4674725231473e+14,312,-19.963125,0,0
2.4678144106426e+14,313,-19.856655,0,0
2.4681553702688e+14,314,-19.750185,0,0
2.4685013094963e+14,315,-19.643715,0,0
2.4688436068601e+14,316,-19.537245,0,0
2.4691873743768e+14,317,-19.430775,0,0
2.4695228557741e+14,318,-19.324305,0,0
2.4698457100531e+14,319,-19.217835,0,0
2.470178631753e+14,320,-19.111365,0,0
2.4705056295639e+14,321,-19.004895,0,0
2.4708281957412e+14,322,-18.898425,0,0
2.4711610114972e+14,323,-18.791955,0,0
2.4714978512372e+14,324,-18.685485,0,0
2.4718317057737e+14,325,-18.579015,0,0
2.4721485642457e+14,326,-18.472545,0,0
2.4724679253451e+14,327,-18.366075,0,0
2.4727884252012e+14,328,-18.259605,0,0
2.473099672446e+14,329,-18.153135,0,0
2.4734103725537e+14,330,-18.046665,0,0
2.4737140998124e+14,331,-17.940195,0,0
2.4740218213068e+14,332,-17.833725,0,0
2.4743293033279e+14,333,-17.727255,0,0
2.4746250778894e+14,334,-17.620785,0,0
2.4749208069628e+14,335,-17.514315,0,0
2.4752175085035e+14,336,-17.407845,0,0
2.4755148006748e+14,337,-17.301375,0,0
2.4758106866084e+14,338,-17.194905,0,0
2.4761028833723e+14,339,-17.088435,0,0
2.4763954410256e+14,340,-16.981965,0,0
2.476681804138e+14,341,-16.875495,0,0
2.4769788563818e+14,342,-16.769025,0,0
2.4772600249451e+14,343,-16.662555,0,0
2.4775483362253e+14,344,-16.556085,0,0
2.4778434195206e+14,345,-16.449615,0,0
2.4781309341086e+14,346,-16.343145,0,0
2.478404326152e+14,347,-16.236675,0,0
2.4786843347081e+14,348,-16.130205,0,0
2.478958608297e+14,349,-16.023735,0,0
2.4792257720069e+14,350,-15.917265,0,0
2.4795096888654e+14,351,-15.810795,0,0
2.4797940444466e+14,352,-15.704325,0,0
2.4800694207997e+14,353,-15.597855,0,0
2.4803416118691e+14,354,-15.491385,0,0
2.4806146000378e+14,355,-15.384915,0,0
2.4808906994532e+14,356,-15.278445,0,0
2.481149980863e+14,357,-15.171975,0,0
2.4814090087838e+14,358,-15.065505,0,0
2.4816723654463e+14,359,-14.959035,0,0
2.4819328918856e+14,360,-14.852565,0,0
2.4821861088498e+14,361,-14.746095,0,0
2.4824281914948e+14,362,-14.639625,0,0
2.4826859990973e+14,363,-14.533155,0,0
2.4829485976888e+14,364,-14.426685,0,0
2.4831884869128e+14,365,-14.320215,0,0
2.4834355975781e+14,366,-14.213745,0,0
2.4836847922742e+14,367,-14.107275,0,0
2.4839336899839e+14,368,-14.000805,0,0
2.4841623240064e+14,369,-13.894335,0,0
2.4843895649153e+14,370,-13.787865,0,0
2.4846233689088e+14,371,-13.681395,0,0
2.4848504996658e+14,372,-13.574925,0,0
2.4850875552129e+14,373,-13.468455,0,0
2.4853176155069e+14,374,-13.361985,0,0
2.4855529328638e+14,375,-13.255515,0,0
2.4857877845909e+14,376,-13.149045,0,0
2.4860238360246e+14,377,-13.042575,0,0
2.4862464440255e+14,378,-12.936105,0,0
2.4864644524693e+14,379,-12.829635,0,0
2.4866814122329e+14,380,-12.723165,0,0
2.4869018177628e+14,381,-12.616695,0,0
2.4871123108289e+14,382,-12.510225,0,0
2.4873224012715e+14,383,-12.403755,0,0
2.4875356949177e+14,384,-12.297285,0,0
2.4877431994651e+14,385,-12.190815,0,0
2.4879576676105e+14,386,-12.084345,0,0
2.4881622236211e+14,387,-11.977875,0,0
2.4883620103826e+14,388,-11.871405,0,0
2.4885600517759e+14,389,-11.764935,0,0
2.4887666159408e+14,390,-11.658465,0,0
2.4889673403294e+14,391,-11.551995,0,0
2.4891619566975e+14,392,-11.445525,0,0
2.4893622338682e+14,393,-11.339055,0,0
2.4895643859643e+14,394,-11.232585,0,0
2.4897627641193e+14,395,-11.126115,0,0
2.4899600801014e+14,396,-11.019645,0,0
2.4901463044027e+14,397,-10.913175,0,0
2.4903190620296e+14,398,-10.806705,0,0
2.4904933426061e+14,399,-10.700235,0,0
2.4906749909836e+14,400,-10.593765,0,0
2.4908569798182e+14,401,-10.487295,0,0
2.4910246758718e+14,402,-10.380825,0,0
2.4911922278509e+14,403,-10.274355,0,0
2.4913663584656e+14,404,-10.167885,0,0
2.4915381823273e+14,405,-10.061415,0,0
2.4917037401222e+14,406,-9.954945,0,0
2.4918705472968e+14,407,-9.848475,0,0
2.4920370332935e+14,408,-9.742005,0,0
2.4922004663365e+14,409,-9.635535,0,0
2.4923687431778e+14,410,-9.529065,0,0
2.4925186569671e+14,411,-9.422595,0,0
2.4926723322203e+14,412,-9.316125,0,0
2.4928263390141e+14,413,-9.209655,0,0
2.4929868216203e+14,414,-9.103185,0,0
2.4931417964041e+14,415,-8.996715,0,0
2.493291054184e+14,416,-8.890245,0,0
2.4934403163996e+14,417,-8.783775,0,0
2.4935875407124e+14,418,-8.677305,0,0
2.4937285518152e+14,419,-8.570835,0,0
2.4938720579708e+14,420,-8.464365,0,0
2.4940182222224e+14,421,-8.357895,0,0
2.4941550320635e+14,422,-8.251425,0,0
2.494290544726e+14,423,-8.144955,0,0
2.4944277276754e+14,424,-8.038485,0,0
2.4945708324255e+14,425,-7.932015,0,0
2.4947131097861e+14,426,-7.825545,0,0
2.4948395804874e+14,427,-7.719075,0,0
2.4949599912437e+14,428,-7.612605,0,0
2.4950899980752e+14,429,-7.506135,0,0
2.4952181171838e+14,430,-7.399665,0,0
2.4953387735262e+14,431,-7.293195,0,0
2.4954695215446e+14,432,-7.186725,0,0
2.4955993625392e+14,433,-7.080255,0,0
2.4957116772337e+14,434,-6.973785,0,0
2.4958281683433e+14,435,-6.867315,0,0
2.495949948737e+14,436,-6.760845,0,0
2.4960654340222e+14,437,-6.654375,0,0
2.4961843333247e+14,438,-6.547905,0,0
2.4962979972619e+14,439,-6.441435,0,0
2.4964011944739e+14,440,-6.334965,0,0
2.4965060059369e+14,441,-6.228495,0,0
2.4966120866164e+14,442,-6.122025,0,0
2.4967108897526e+14,443,-6.015555,0,0
2.4968241180965e+14,444,-5.909085,0,0
2.496928732393e+14,445,-5.802615,0,0
2.4970270279604e+14,446,-5.696145,0,0
2.4971258540628e+14,447,-5.589675,0,0
2.4972115129474e+14,448,-5.483205,0,0
2.4973097079088e+14,449,-5.376735,0,0
2.497399387541e+14,450,-5.270265,0,0
2.4974921465976e+14,451,-5.163795,0,0
2.497583833713e+14,452,-5.057325,0,0
2.497673386467e+14,453,-4.950855,0,0
2.4977486929673e+14,454,-4.844385,0,0
2.4978206832685e+14,455,-4.737915,0,0
2.4978958596754e+14,456,-4.631445,0,0
2.4979708693273e+14,457,-4.524975,0,0
2.4980436897068e+14,458,-4.418505,0,0
2.4981169509865e+14,459,-4.312035,0,0
2.4981979752372e+14,460,-4.205565,0,0
2.4982718825474e+14,461,-4.099095,0,0
2.4983411120563e+14,462,-3.992625,0,0
2.4984209296682e+14,463,-3.886155,0,0
2.4984842714187e+14,464,-3.779685,0,0
2.4985391326507e+14,465,-3.673215,0,0
2.4986065955181e+14,466,-3.566745,0,0
2.49866362454e+14,467,-3.460275,0,0
2.498724242362e+14,468,-3.353805,0,0
2.498779835595e+14,469,-3.247335,0,0
2.49883574243e+14,470,-3.140865,0,0
2.4988829436971e+14,471,-3.034395,0,0
2.4989297494925e+14,472,-2.927925,0,0
2.498982838277e+14,473,-2.821455,0,0
2.499027969937e+14,474,-2.714985,0,0
2.4990739624963e+14,475,-2.608515,0,0
2.4991157322132e+14,476,-2.502045,0,0
2.4991545005271e+14,477,-2.395575,0,0
2.4991854135669e+14,478,-2.289105,0,0
2.4992105740798e+14,479,-2.182635,0,0
2.4992346291715e+14,480,-2.076165,0,0
2.4992630212425e+14,481,-1.969695,0,0
2.499304160111e+14,482,-1.863225,0,0
2.4993317752859e+14,483,-1.756755,0,0
2.4993582800916e+14,484,-1.650285,0,0
2.4993820899551e+14,485,-1.543815,0,0
2.4994172308118e+14,486,-1.437345,0,0
2.4994465895776e+14,487,-1.330875,0,0
2.4994753237209e+14,488,-1.224405,0,0
2.499492575106e+14,489,-1.117935,0,0
2.4995016059526e+14,490,-1.011465,0,0
2.4995134265303e+14,491,-0.904995,0,0
2.4995256924209e+14,492,-0.798525,0,0
2.4995341624573e+14,493,-0.692055,0,0
2.4995409793057e+14,494,-0.585585,0,0
2.4995482873634e+14,495,-0.479115,0,0
2.4995692632495e+14,496,-0.372645,0,0
2.4995836880093e+14,497,-0.266175,0,0
2.4995877655769e+14,498,-0.159705,0,0
2.4995800515538e+14,499,-0.053235000000001,0,0
2.4995776690995e+14,500,0.053235000000001,0,0
2.4995759243407e+14,501,0.159705,0,0
2.4995841540236e+14,502,0.266175,0,0
2.4995871583188e+14,503,0.372645,0,0
2.4995927702311e+14,504,0.479115,0,0
2.4995812118473e+14,505,0.585585,0,0
2.4995794284655e+14,506,0.692055,0,0
2.4995706328415e+14,507,0.798525,0,0
2.4995574009812e+14,508,0.904995,0,0
2.4995438464063e+14,509,1.011465,0,0
2.4995191734693e+14,510,1.117935,0,0
2.4994963726224e+14,511,1.224405,0,0
2.4994782247709e+14,512,1.330875,0,0
2.4994510814242e+14,513,1.437345,0,0
2.4994118983011e+14,514,1.543815,0,0
2.4993874884887e+14,515,1.650285,0,0
2.4993656132315e+14,516,1.756755,0,0
2.4993348626117e+14,517,1.863225,0,0
2.4992963432033e+14,518,1.969695,0,0
2.4992531806669e+14,519,2.076165,0,0
2.4992178945077e+14,520,2.182635,0,0
2.4991902302895e+14,521,2.289105,0,0
2.4991630105811e+14,522,2.395575,0,0
2.4991174356302e+14,523,2.502045,0,0
2.4990750837167e+14,524,2.608515,0,0
2.4990284114149e+14,525,2.714985,0,0
2.4989753215442e+14,526,2.821455,0,0
2.4989225412099e+14,527,2.927925,0,0
2.4988569549631e+14,528,3.034395,0,0
2.4987882016147e+14,529,3.140865,0,0
2.4987379073806e+14,530,3.247335,0,0
2.4986865519282e+14,531,3.353805,0,0
2.498640655838e+14,532,3.460275,0,0
2.4985805112084e+14,533,3.566745,0,0
2.4985179155764e+14,534,3.673215,0,0
2.4984687756142e+14,535,3.779685,0,0
2.4984135972023e+14,536,3.886155,0,0
2.4983467593007e+14,537,3.992625,0,0
2.4982576364665e+14,538,4.099095,0,0
2.4981779611451e+14,539,4.205565,0,0
2.4981073689931e+14,540,4.312035,0,0
2.4980379617294e+14,541,4.418505,0,0
2.4979532626775e+14,542,4.524975,0,0
2.4978582712691e+14,543,4.631445,0,0
2.4977629596365e+14,544,4.737915,0,0
2.4976712766131e+14,545,4.844385,0,0
2.4975786867244e+14,546,4.950855,0,0
2.4974924904725e+14,547,5.057325,0,0
2.4974008602612e+14,548,5.163795,0,0
2.4973165743074e+14,549,5.270265,0,0
2.4972335065426e+14,550,5.376735,0,0
2.497142721787e+14,551,5.483205,0,0
2.4970450984907e+14,552,5.589675,0,0
2.4969518225952e+14,553,5.696145,0,0
2.4968550583114e+14,554,5.802615,0,0
2.4967592923206e+14,555,5.909085,0,0
2.4966610329e+14,556,6.015555,0,0
2.4965421929713e+14,557,6.122025,0,0
2.4964414813232e+14,558,6.228495,0,0
2.4963367525009e+14,559,6.334965,0,0
2.496234648067e+14,560,6.441435,0,0
2.4961360706797e+14,561,6.547905,0,0
2.4960145091255e+14,562,6.654375,0,0
2.4958923070809e+14,563,6.760845,0,0
2.4957828884832e+14,564,6.867315,0,0
2.4956651128764e+14,565,6.973785,0,0
2.4955365442751e+14,566,7.080255,0,0
2.4954226414023e+14,567,7.186725,0,0
2.4952959541856e+14,568,7.293195,0,0
2.4951778352031e+14,569,7.399665,0,0
2.4950516373378e+14,570,7.506135,0,0
2.4949113891651e+14,571,7.612605,0,0
2.4947726749075e+14,572,7.719075,0,0
2.4946432107063e+14,573,7.825545,0,0
2.4945089765462e+14,574,7.932015,0,0
2.4943774239457e+14,575,8.038485,0,0
2.4942440944911e+14,576,8.144955,0,0
2.4940978905374e+14,577,8.251425,0,0
2.4939558886089e+14,578,8.357895,0,0
2.4938161451043e+14,579,8.464365,0,0
2.4936777221947e+14,580,8.570835,0,0
2.4935389228493e+14,581,8.677305,0,0
2.4933929500683e+14,582,8.783775,0,0
2.4932388872423e+14,583,8.890245,0,0
2.4930916735714e+14,584,8.996715,0,0
2.4929339987156e+14,585,9.103185,0,0
2.4927830057702e+14,586,9.209655,0,0
2.492615335572e+14,587,9.316125,0,0
2.4924611832484e+14,588,9.422595,0,0
2.4922977331117e+14,589,9.529065,0,0
2.4921279720767e+14,590,9.635535,0,0
2.4919593626936e+14,591,9.742005,0,0
2.49178011573e+14,592,9.848475,0,0
2.4916095817834e+14,593,9.954945,0,0
2.4914407287639e+14,594,10.061415,0,0
2.4912698208555e+14,595,10.167885,0,0
2.4910998261338e+14,596,10.274355,0,0
2.4909261487523e+14,597,10.380825,0,0
2.4907505632486e+14,598,10.487295,0,0
2.4905681112531e+14,599,10.593765,0,0
2.490375606306e+14,600,10.700235,0,0
2.4901959583559e+14,601,10.806705,0,0
2.4900103912759e+14,602,10.913175,0,0
2.4898253962276e+14,603,11.019645,0,0
2.489635834026e+14,604,11.126115,0,0
2.489451577721e+14,605,11.232585,0,0
2.4892634191907e+14,606,11.339055,0,0
2.4890756814038e+14,607,11.445525,0,0
2.4888784870998e+14,608,11.551995,0,0
2.4886833237558e+14,609,11.658465,0,0
2.4884805345869e+14,610,11.764935,0,0
2.4882765697406e+14,611,11.871405,0,0
2.4880734326084e+14,612,11.977875,0,0
2.4878623801835e+14,613,12.084345,0,0
2.4876440629396e+14,614,12.190815,0,0
