flux,id,x,y,z
2.459400364062e+14,72,-22.3587,0,0
2.4609251818654e+14,73,-21.93282,0,0
2.4624326149652e+14,74,-21.50694,0,0
2.4639115933311e+14,75,-21.08106,0,0
2.4653421037434e+14,76,-20.65518,0,0
2.4667635540264e+14,77,-20.2293,0,0
2.4681461609026e+14,78,-19.80342,0,0
2.4695310943663e+14,79,-19.37754,0,0
2.4708839439401e+14,80,-18.95166,0,0
2.4721630171181e+14,81,-18.52578,0,0
2.4733989144396e+14,82,-18.0999,0,0
2.4746489609797e+14,83,-17.67402,0,0
2.4758651120301e+14,84,-17.24814,0,0
2.4770456522028e+14,85,-16.82226,0,0
2.47817015104e+14,86,-16.39638,0,0
2.4792823704064e+14,87,-15.9705,0,0
2.4803713400744e+14,88,-15.54462,0,0
2.4814327362507e+14,89,-15.11874,0,0
2.4824443060721e+14,90,-14.69286,0,0
2.4834203347081e+14,91,-14.26698,0,0
2.4843657416713e+14,92,-13.8411,0,0
2.4853105073983e+14,93,-13.41522,0,0
2.4862169737153e+14,94,-12.98934,0,0
2.487102486924e+14,95,-12.56346,0,0
2.4879568653187e+14,96,-12.13758,0,0
2.4887740802434e+14,97,-11.7117,0,0
2.4895500178055e+14,98,-11.28582,0,0
2.490309213679e+14,99,-10.85994,0,0
2.4910280544862e+14,100,-10.43406,0,0
2.4917281353527e+14,101,-10.00818,0,0
2.4924071675452e+14,102,-9.5823,0,0
2.4930433893861e+14,103,-9.15642,0,0
2.4936403928496e+14,104,-8.73054,0,0
2.4942013853338e+14,105,-8.30466,0,0
2.4947413967063e+14,106,-7.87878,0,0
2.4952392173746e+14,107,-7.4529,0,0
2.4957068463975e+14,108,-7.02702,0,0
2.4961751354873e+14,109,-6.60114,0,0
2.49661620152e+14,110,-6.17526,0,0
2.4970435564247e+14,111,-5.74938,0,0
2.4974564936717e+14,112,-5.3235,0,0
2.4978137541103e+14,113,-4.89762,0,0
2.498133246119e+14,114,-4.47174,0,0
2.4984083281248e+14,115,-4.04586,0,0
2.4986868990981e+14,116,-3.61998,0,0
2.4989140929226e+14,117,-3.1941,0,0
2.4991319748498e+14,118,-2.76822,0,0
2.4993006915303e+14,119,-2.34234,0,0
2.4994372445435e+14,120,-1.91646,0,0
2.4995670576776e+14,121,-1.49058,0,0
2.4996570796092e+14,122,-1.0647,0,0
2.4996885906244e+14,123,-0.63882,0,0
2.4997216917519e+14,124,-0.21294,0,0
2.499725041249e+14,125,0.21294,0,0
2.4997060500714e+14,126,0.63882,0,0
2.4996306979079e+14,127,1.0647,0,0
2.4995645689053e+14,128,1.49058,0,0
2.4994803802535e+14,129,1.91646,0,0
2.4993424788488e+14,130,2.34234,0,0
2.4991525264492e+14,131,2.76822,0,0
2.4989678588431e+14,132,3.1941,0,0
2.4987690983932e+14,133,3.61998,0,0
2.4984966270116e+14,134,4.04586,0,0
2.498222754147e+14,135,4.47174,0,0
2.4979040624234e+14,136,4.89762,0,0
2.4975561895965e+14,137,5.3235,0,0
2.4971914402989e+14,138,5.74938,0,0
2.4967985016646e+14,139,6.17526,0,0
2.496376313874e+14,140,6.60114,0,0
2.4959130049741e+14,141,7.02702,0,0
2.4953962263833e+14,142,7.4529,0,0
2.4948540011741e+14,143,7.87878,0,0
2.4943203649237e+14,144,8.30466,0,0
2.4937385477612e+14,145,8.73054,0,0
2.4931101543922e+14,146,9.15642,0,0
2.4924509011348e+14,147,9.5823,0,0
2.4917742909594e+14,148,10.00818,0,0
2.4910576692822e+14,149,10.43406,0,0
2.4903334836672e+14,150,10.85994,0,0
2.4895842141173e+14,151,11.28582,0,0
2.488788221167e+14,152,11.7117,0,0
2.4879544039178e+14,153,12.13758,0,0
2.4871119244047e+14,154,12.56346,0,0
2.4862247245914e+14,155,12.98934,0,0
2.485296363141e+14,156,13.41522,0,0
2.4843474643375e+14,157,13.8411,0,0
2.4833994651438e+14,158,14.26698,0,0
2.4824107126227e+14,159,14.69286,0,0
2.4813652190104e+14,160,15.11874,0,0
2.4802798935937e+14,161,15.54462,0,0
2.4791880022553e+14,162,15.9705,0,0
2.4780911424908e+14,163,16.39638,0,0
2.4769497757508e+14,164,16.82226,0,0
2.4757892393473e+14,165,17.24814,0,0
2.4745697578351e+14,166,17.67402,0,0
2.4733283397565e+14,167,18.0999,0,0
2.4720477949427e+14,168,18.52578,0,0
2.4707576177559e+14,169,18.95166,0,0
2.4694312156057e+14,170,19.37754,0,0
2.468083977685e+14,171,19.80342,0,0
2.4667171716763e+14,172,20.2293,0,0
2.4653104746883e+14,173,20.65518,0,0
2.4638866996921e+14,174,21.08106,0,0
2.4624200673437e+14,175,21.50694,0,0
2.4609176479632e+14,176,21.93282,0,0
2.4593856406619e+14,177,22.3587,0,0
2.4578267237864e+14,178,22.78458,0,0
2.4562180853067e+14,179,23.21046,0,0
2.4546122333532e+14,180,23.63634,0,0
2.4529633807604e+14,181,24.06222,0,0
2.451281726132e+14,182,24.4881,0,0
2.4495581285554e+14,183,24.91398,0,0
2.4477781770674e+14,184,25.33986,0,0
2.4460127596102e+14,185,25.76574,0,0
2.444229990416e+14,186,26.19162,0,0
2.4423885437768e+14,187,26.6175,0,0
2.4405325188694e+14,188,27.04338,0,0
2.438633727488e+14,189,27.46926,0,0
2.4366958637225e+14,190,27.89514,0,0
2.4347222237497e+14,191,28.32102,0,0
2.4327220594983e+14,192,28.7469,0,0
2.4306980169554e+14,193,29.17278,0,0
2.4286159219197e+14,194,29.59866,0,0
2.4265235612682e+14,195,30.02454,0,0
2.424420699288e+14,196,30.45042,0,0
2.4222865260933e+14,197,30.8763,0,0
2.4201104969224e+14,198,31.30218,0,0
2.4179102397925e+14,199,31.72806,0,0
2.4156890338265e+14,200,32.15394,0,0
2.4134090301549e+14,201,32.57982,0,0
2.4110921966142e+14,202,33.0057,0,0
2.4087573464796e+14,203,33.43158,0,0
2.4063920259095e+14,204,33.85746,0,0
2.4039821228622e+14,205,34.28334,0,0
2.4015482320163e+14,206,34.70922,0,0
2.3990922089831e+14,207,35.1351,0,0
2.3965866205336e+14,208,35.56098,0,0
2.3940501076533e+14,209,35.98686,0,0
2.3914798841899e+14,210,36.41274,0,0
2.388878253706e+14,211,36.83862,0,0
2.3862248724943e+14,212,37.2645,0,0
2.3835334432524e+14,213,37.69038,0,0
2.3807835183719e+14,214,38.11626,0,0
2.3780421590803e+14,215,38.54214,0,0
2.3752819432218e+14,216,38.96802,0,0
2.3724889972342e+14,217,39.3939,0,0
2.3696558124022e+14,218,39.81978,0,0
2.3667820434261e+14,219,40.24566,0,0
2.3638494187205e+14,220,40.67154,0,0
2.3608938032969e+14,221,41.09742,0,0
2.3578902410673e+14,222,41.5233,0,0
2.3548783707203e+14,223,41.94918,0,0
2.3518309507713e+14,224,42.37506,0,0
2.3487427190789e+14,225,42.80094,0,0
2.345623758359e+14,226,43.22682,0,0
2.3424715055416e+14,227,43.6527,0,0
2.3392897934809e+14,228,44.07858,0,0
2.3360745021714e+14,229,44.50446,0,0
2.3328285076646e+14,230,44.93034,0,0
2.3295467535312e+14,231,45.35622,0,0
2.3262138575808e+14,232,45.7821,0,0
2.3228521070197e+14,233,46.20798,0,0
2.3194770300804e+14,234,46.63386,0,0
2.3160423344125e+14,235,47.05974,0,0
2.3125675103262e+14,236,47.48562,0,0
2.309071442128e+14,237,47.9115,0,0
2.3055365314879e+14,238,48.33738,0,0
2.3019564342017e+14,239,48.76326,0,0
2.2983397379353e+14,240,49.18914,0,0
2.2946960508667e+14,241,49.61502,0,0
2.2910143987147e+14,242,50.0409,0,0
2.287313426959e+14,243,50.46678,0,0
2.2835533282786e+14,244,50.89266,0,0
2.279743564573e+14,245,51.31854,0,0
2.2759168823053e+14,246,51.74442,0,0
2.2720556578188e+14,247,52.1703,0,0
2.2681364535541e+14,248,52.59618,0,0
2.2641765660396e+14,249,53.02206,0,0
