flux,id,x,y,z
2.4663944980937e+14,154,-20.33577,0,0
2.467092771793e+14,155,-20.12283,0,0
2.4677938972508e+14,156,-19.90989,0,0
2.4684794777269e+14,157,-19.69695,0,0
2.4691474770158e+14,158,-19.48401,0,0
2.4698112123742e+14,159,-19.27107,0,0
2.4704764205016e+14,160,-19.05813,0,0
2.4711133770561e+14,161,-18.84519,0,0
2.4717482247608e+14,162,-18.63225,0,0
2.4723966681486e+14,163,-18.41931,0,0
2.4730234830832e+14,164,-18.20637,0,0
2.4736330328631e+14,165,-17.99343,0,0
2.474234089135e+14,166,-17.78049,0,0
2.4748317130383e+14,167,-17.56755,0,0
2.4754255749328e+14,168,-17.35461,0,0
2.4760082703245e+14,169,-17.14167,0,0
2.4765993437657e+14,170,-16.92873,0,0
2.4771861013946e+14,171,-16.71579,0,0
2.4777479144301e+14,172,-16.50285,0,0
2.4783049226077e+14,173,-16.28991,0,0
2.4788625477051e+14,174,-16.07697,0,0
2.4794156231858e+14,175,-15.86403,0,0
2.4799588429881e+14,176,-15.65109,0,0
2.4804965671548e+14,177,-15.43815,0,0
2.481022981078e+14,178,-15.22521,0,0
2.4815339583335e+14,179,-15.01227,0,0
2.4820346534018e+14,180,-14.79933,0,0
2.4825424512534e+14,181,-14.58639,0,0
2.483046936945e+14,182,-14.37345,0,0
2.4835347242147e+14,183,-14.16051,0,0
2.4840191010956e+14,184,-13.94757,0,0
2.4844898921032e+14,185,-13.73463,0,0
2.4849423143298e+14,186,-13.52169,0,0
2.4854088466011e+14,187,-13.30875,0,0
2.4858746596961e+14,188,-13.09581,0,0
2.4863271768382e+14,189,-12.88287,0,0
2.4867565611178e+14,190,-12.66993,0,0
2.4871831594215e+14,191,-12.45699,0,0
2.4876102330081e+14,192,-12.24405,0,0
2.4880266188545e+14,193,-12.03111,0,0
2.4884475027754e+14,194,-11.81817,0,0
2.4888529777292e+14,195,-11.60523,0,0
2.4892314209102e+14,196,-11.39229,0,0
2.4896237661848e+14,197,-11.17935,0,0
2.4900191497424e+14,198,-10.96641,0,0
2.4904091786094e+14,199,-10.75347,0,0
2.4907731237504e+14,200,-10.54053,0,0
2.4911408634326e+14,201,-10.32759,0,0
2.4915010002873e+14,202,-10.11465,0,0
2.4918502280128e+14,203,-9.90171,0,0
2.492183329339e+14,204,-9.68877,0,0
2.4925020828783e+14,205,-9.47583,0,0
2.4928237790814e+14,206,-9.26289,0,0
2.4931411494407e+14,207,-9.04995,0,0
2.4934395181456e+14,208,-8.83701,0,0
2.4937337002474e+14,209,-8.62407,0,0
2.4940091720538e+14,210,-8.41113,0,0
2.4942767805447e+14,211,-8.19819,0,0
2.4945511730743e+14,212,-7.98525,0,0
2.4948155807745e+14,213,-7.77231,0,0
2.4950985036097e+14,214,-7.55937,0,0
2.4953543193446e+14,215,-7.34643,0,0
2.4956214799068e+14,216,-7.13349,0,0
2.4958598822665e+14,217,-6.92055,0,0
2.4960923670907e+14,218,-6.70761,0,0
2.4963109523862e+14,219,-6.49467,0,0
2.4965252447862e+14,220,-6.28173,0,0
2.4967488854129e+14,221,-6.06879,0,0
2.4969682272725e+14,222,-5.85585,0,0
2.4971648692205e+14,223,-5.64291,0,0
2.4973627338057e+14,224,-5.42997,0,0
2.4975564534968e+14,225,-5.21703,0,0
2.4977521058013e+14,226,-5.00409,0,0
2.4978956499259e+14,227,-4.79115,0,0
2.4980596884063e+14,228,-4.57821,0,0
2.4982214703853e+14,229,-4.36527,0,0
2.4983783820784e+14,230,-4.15233,0,0
2.4985368755835e+14,231,-3.93939,0,0
2.4986573798743e+14,232,-3.72645,0,0
2.4987830582266e+14,233,-3.51351,0,0
2.4988960832324e+14,234,-3.30057,0,0
2.4989949559841e+14,235,-3.08763,0,0
2.4990930544759e+14,236,-2.87469,0,0
2.4991893835264e+14,237,-2.66175,0,0
2.4992722910803e+14,238,-2.44881,0,0
2.4993321170092e+14,239,-2.23587,0,0
2.4993974066974e+14,240,-2.02293,0,0
2.4994566586631e+14,241,-1.80999,0,0
2.4994948711903e+14,242,-1.59705,0,0
2.4995391733935e+14,243,-1.38411,0,0
2.4995735747953e+14,244,-1.17117,0,0
2.4995938184374e+14,245,-0.95823,0,0
2.4996232563931e+14,246,-0.74529,0,0
2.4996427754164e+14,247,-0.53235,0,0
2.4996459301839e+14,248,-0.31941,0,0
2.499656230269e+14,249,-0.10647,0,0
2.4996481848734e+14,250,0.10647,0,0
2.4996282111838e+14,251,0.31941,0,0
2.4996051968828e+14,252,0.53235,0,0
2.4995932994951e+14,253,0.74529,0,0
2.4995557702723e+14,254,0.95823,0,0
2.4995034473209e+14,255,1.17117,0,0
2.499447521047e+14,256,1.38411,0,0
2.4993849147893e+14,257,1.59705,0,0
2.4993265994259e+14,258,1.80999,0,0
2.4992439071323e+14,259,2.02293,0,0
2.4991653622269e+14,260,2.23587,0,0
2.4990867464452e+14,261,2.44881,0,0
2.4989958031538e+14,262,2.66175,0,0
2.4989094265145e+14,263,2.87469,0,0
2.4988070563021e+14,264,3.08763,0,0
2.4987024939331e+14,265,3.30057,0,0
2.4985903544919e+14,266,3.51351,0,0
2.4984645606257e+14,267,3.72645,0,0
2.4983469813279e+14,268,3.93939,0,0
2.4982154949676e+14,269,4.15233,0,0
2.4980707737939e+14,270,4.36527,0,0
2.4979240719243e+14,271,4.57821,0,0
2.4977680631693e+14,272,4.79115,0,0
2.4975865161059e+14,273,5.00409,0,0
2.4974032822107e+14,274,5.21703,0,0
2.4972004806184e+14,275,5.42997,0,0
2.4970008049497e+14,276,5.64291,0,0
2.4967910923097e+14,277,5.85585,0,0
2.4965893130836e+14,278,6.06879,0,0
2.4963774060879e+14,279,6.28173,0,0
2.4961602828306e+14,280,6.49467,0,0
2.4959438474167e+14,281,6.70761,0,0
2.4957226633054e+14,282,6.92055,0,0
2.4954681079237e+14,283,7.13349,0,0
2.4952072341586e+14,284,7.34643,0,0
2.4949407860223e+14,285,7.55937,0,0
2.4946828860875e+14,286,7.77231,0,0
2.4944023146766e+14,287,7.98525,0,0
2.4941033600254e+14,288,8.19819,0,0
2.4938181577207e+14,289,8.41113,0,0
2.4935511523572e+14,290,8.62407,0,0
2.4932624193438e+14,291,8.83701,0,0
2.4929549858947e+14,292,9.04995,0,0
2.4926326760296e+14,293,9.26289,0,0
2.4923157490681e+14,294,9.47583,0,0
2.4920041770184e+14,295,9.68877,0,0
2.4916617872345e+14,296,9.90171,0,0
2.4913305232186e+14,297,10.11465,0,0
2.4909941843937e+14,298,10.32759,0,0
2.4906466424745e+14,299,10.54053,0,0
2.490283817725e+14,300,10.75347,0,0
2.4899193417554e+14,301,10.96641,0,0
2.489548129102e+14,302,11.17935,0,0
2.4891706977047e+14,303,11.39229,0,0
2.4887855188035e+14,304,11.60523,0,0
2.4883840351751e+14,305,11.81817,0,0
2.4879958115515e+14,306,12.03111,0,0
2.4875899390649e+14,307,12.24405,0,0
2.4871751844874e+14,308,12.45699,0,0
2.486747465125e+14,309,12.66993,0,0
2.4863241924454e+14,310,12.88287,0,0
2.4858879466306e+14,311,13.09581,0,0
2.4854501307085e+14,312,13.30875,0,0
2.4849943250134e+14,313,13.52169,0,0
2.4845412796956e+14,314,13.73463,0,0
2.4840654552757e+14,315,13.94757,0,0
2.4836001560034e+14,316,14.16051,0,0
2.4831003460257e+14,317,14.37345,0,0
2.4826026415788e+14,318,14.58639,0,0
2.4820920283833e+14,319,14.79933,0,0
2.4815786794328e+14,320,15.01227,0,0
2.4810706601215e+14,321,15.22521,0,0
2.4805432299853e+14,322,15.43815,0,0
2.4800123092827e+14,323,15.65109,0,0
2.4794763028207e+14,324,15.86403,0,0
2.4789431508526e+14,325,16.07697,0,0
2.4783845659277e+14,326,16.28991,0,0
2.4778227608016e+14,327,16.50285,0,0
2.4772418702549e+14,328,16.71579,0,0
2.4766601367753e+14,329,16.92873,0,0
2.4760723671968e+14,330,17.14167,0,0
2.4754771886406e+14,331,17.35461,0,0
2.4748784857571e+14,332,17.56755,0,0
2.4742791256751e+14,333,17.78049,0,0
2.4736728149538e+14,334,17.99343,0,0
2.4730579548893e+14,335,18.20637,0,0
2.4724287036623e+14,336,18.41931,0,0
2.4717875163681e+14,337,18.63225,0,0
2.4711425304349e+14,338,18.84519,0,0
2.4704926747821e+14,339,19.05813,0,0
2.4698280090788e+14,340,19.27107,0,0
2.4691526493455e+14,341,19.48401,0,0
2.4684718012804e+14,342,19.69695,0,0
2.467798890233e+14,343,19.90989,0,0
2.4671216743805e+14,344,20.12283,0,0
2.4664236201745e+14,345,20.33577,0,0
2.4657376538651e+14,346,20.54871,0,0
2.4650291965951e+14,347,20.76165,0,0
2.4643149689513e+14,348,20.97459,0,0
2.4635996375056e+14,349,21.18753,0,0
2.4628551357573e+14,350,21.40047,0,0
2.4621042520913e+14,351,21.61341,0,0
2.461344280398e+14,352,21.82635,0,0
2.460585777388e+14,353,22.03929,0,0
2.4598296384011e+14,354,22.25223,0,0
2.4590623799991e+14,355,22.46517,0,0
2.4582837243542e+14,356,22.67811,0,0
2.4575098538268e+14,357,22.89105,0,0
2.4567177393766e+14,358,23.10399,0,0
2.4559241025976e+14,359,23.31693,0,0
2.4551172002415e+14,360,23.52987,0,0
2.4543107604681e+14,361,23.74281,0,0
2.4534928763514e+14,362,23.95575,0,0
2.4526499213551e+14,363,24.16869,0,0
2.4518009821499e+14,364,24.38163,0,0
2.4509361982209e+14,365,24.59457,0,0
2.4500791625339e+14,366,24.80751,0,0
2.4492190308217e+14,367,25.02045,0,0
2.44833685591e+14,368,25.23339,0,0
2.4474446280915e+14,369,25.44633,0,0
2.4465519159614e+14,370,25.65927,0,0
2.4456612211396e+14,371,25.87221,0,0
2.4447579555989e+14,372,26.08515,0,0
2.4438396738016e+14,373,26.29809,0,0
2.4429160498441e+14,374,26.51103,0,0
2.4419904895014e+14,375,26.72397,0,0
2.4410547452273e+14,376,26.93691,0,0
2.440114782076e+14,377,27.14985,0,0
2.4391786831542e+14,378,27.36279,0,0
2.4382210115777e+14,379,27.57573,0,0
2.4372553313235e+14,380,27.78867,0,0
2.4362857040705e+14,381,28.00161,0,0
2.4352915672181e+14,382,28.21455,0,0
2.434295119831e+14,383,28.42749,0,0
2.4332940106319e+14,384,28.64043,0,0
2.4322864291502e+14,385,28.85337,0,0
2.4312756468676e+14,386,29.06631,0,0
2.4302693615033e+14,387,29.27925,0,0
2.4292572623219e+14,388,29.49219,0,0
2.4282139394476e+14,389,29.70513,0,0
2.4271741747316e+14,390,29.91807,0,0
2.4261224176228e+14,391,30.13101,0,0
2.4250622649555e+14,392,30.34395,0,0
2.4240012068274e+14,393,30.55689,0,0
2.42291008594e+14,394,30.76983,0,0
2.4218246915463e+14,395,30.98277,0,0
2.4207414925784e+14,396,31.19571,0,0
2.4196623524793e+14,397,31.40865,0,0
2.4185595195961e+14,398,31.62159,0,0
2.4174511484853e+14,399,31.83453,0,0
2.4163232998949e+14,400,32.04747,0,0
2.4152028790345e+14,401,32.26041,0,0
2.4140625162273e+14,402,32.47335,0,0
2.4129169373865e+14,403,32.68629,0,0
2.4117546267471e+14,404,32.89923,0,0
2.4105901072491e+14,405,33.11217,0,0
2.4094074384323e+14,406,33.32511,0,0
2.4082248640742e+14,407,33.53805,0,0
2.4070352353721e+14,408,33.75099,0,0
2.4058362885531e+14,409,33.96393,0,0
2.4046274970523e+14,410,34.17687,0,0
2.40341069502e+14,411,34.38981,0,0
2.4021840748916e+14,412,34.60275,0,0
2.4009505421046e+14,413,34.81569,0,0
2.3997213491186e+14,414,35.02863,0,0
2.3984751365116e+14,415,35.24157,0,0
2.3972239148019e+14,416,35.45451,0,0
2.3959502489784e+14,417,35.66745,0,0
2.394664283558e+14,418,35.88039,0,0
2.3933711242422e+14,419,36.09333,0,0
2.3920942501581e+14,420,36.30627,0,0
2.3907893527201e+14,421,36.51921,0,0
2.389469909194e+14,422,36.73215,0,0
2.3881430516612e+14,423,36.94509,0,0
2.386836002012e+14,424,37.15803,0,0
2.3854989015637e+14,425,37.37097,0,0
2.3841533726441e+14,426,37.58391,0,0
2.3828159737325e+14,427,37.79685,0,0
2.3814651301345e+14,428,38.00979,0,0
2.3801030923902e+14,429,38.22273,0,0
2.3787447846465e+14,430,38.43567,0,0
2.3773725326158e+14,431,38.64861,0,0
2.3759928418482e+14,432,38.86155,0,0
2.3745742213385e+14,433,39.07449,0,0
2.373173981765e+14,434,39.28743,0,0
2.3717515759646e+14,435,39.50037,0,0
2.370334999485e+14,436,39.71331,0,0
2.3689101971056e+14,437,39.92625,0,0
2.3674619597242e+14,438,40.13919,0,0
2.3660227511314e+14,439,40.35213,0,0
2.3645695413462e+14,440,40.56507,0,0
2.3630952480802e+14,441,40.77801,0,0
2.3616245232912e+14,442,40.99095,0,0
2.3601514464113e+14,443,41.20389,0,0
2.3586667804688e+14,444,41.41683,0,0
2.3571749461513e+14,445,41.62977,0,0
2.355655762344e+14,446,41.84271,0,0
2.3541427371901e+14,447,42.05565,0,0
2.352626582542e+14,448,42.26859,0,0
2.3511007723189e+14,449,42.48153,0,0
2.3495481827354e+14,450,42.69447,0,0
2.3480100193149e+14,451,42.90741,0,0
2.3464663461441e+14,452,43.12035,0,0
2.3449084439838e+14,453,43.33329,0,0
2.3433318066972e+14,454,43.54623,0,0
2.3417414897568e+14,455,43.75917,0,0
2.3401568824045e+14,456,43.97211,0,0
2.3385730762173e+14,457,44.18505,0,0
2.3369658945057e+14,458,44.39799,0,0
2.3353378827337e+14,459,44.61093,0,0
2.3337063336362e+14,460,44.82387,0,0
2.3320611899415e+14,461,45.03681,0,0
2.3303922518782e+14,462,45.24975,0,0
2.3287344916665e+14,463,45.46269,0,0
2.3270800613021e+14,464,45.67563,0,0
2.3253952486248e+14,465,45.88857,0,0
2.3236843001636e+14,466,46.10151,0,0
2.3219891074897e+14,467,46.31445,0,0
2.3202774355223e+14,468,46.52739,0,0
2.3185592399513e+14,469,46.74033,0,0
2.3168412247365e+14,470,46.95327,0,0
2.3151016064273e+14,471,47.16621,0,0
2.3133521423077e+14,472,47.37915,0,0
2.3116144510903e+14,473,47.59209,0,0
2.3098685240278e+14,474,47.80503,0,0
2.3081094397026e+14,475,48.01797,0,0
2.3063538146257e+14,476,48.23091,0,0
2.3045925949505e+14,477,48.44385,0,0
2.3028028303917e+14,478,48.65679,0,0
2.3010062179467e+14,479,48.86973,0,0
2.299199347062e+14,480,49.08267,0,0
2.2973814439496e+14,481,49.29561,0,0
2.2955418153745e+14,482,49.50855,0,0
2.2937011587609e+14,483,49.72149,0,0
2.2918632632967e+14,484,49.93443,0,0
2.289990841986e+14,485,50.14737,0,0
2.2881037370348e+14,486,50.36031,0,0
2.2862208145306e+14,487,50.57325,0,0
2.2843314260435e+14,488,50.78619,0,0
2.2824205472766e+14,489,50.99913,0,0
2.280519056677e+14,490,51.21207,0,0
2.2786234494444e+14,491,51.42501,0,0
2.2766989996048e+14,492,51.63795,0,0
2.2747703290528e+14,493,51.85089,0,0
2.272828165858e+14,494,52.06383,0,0
2.2708820792533e+14,495,52.27677,0,0
2.2689373922019e+14,496,52.48971,0,0
2.266977420223e+14,497,52.70265,0,0
2.2649886486075e+14,498,52.91559,0,0
2.2630021614424e+14,499,53.12853,0,0
