id,temp,x,y,z
0,310.54629281723,-53.12853,0,0
1,310.81942533941,-52.91559,0,0
2,311.09129666617,-52.70265,0,0
3,311.36191242189,-52.48971,0,0
4,311.63127706004,-52.27677,0,0
5,311.89939191569,-52.06383,0,0
6,312.16625882325,-51.85089,0,0
7,312.43188100685,-51.63795,0,0
8,312.69626285861,-51.42501,0,0
9,312.95940953259,-51.21207,0,0
10,313.22132359681,-50.99913,0,0
11,313.48200514636,-50.78619,0,0
12,313.74145503516,-50.57325,0,0
13,313.99967580701,-50.36031,0,0
14,314.2566679132,-50.14737,0,0
15,314.51243369423,-49.93443,0,0
16,314.7669781399,-49.72149,0,0
17,315.02030203603,-49.50855,0,0
18,315.27240909963,-49.29561,0,0
19,315.52330608498,-49.08267,0,0
20,315.77299249205,-48.86973,0,0
21,316.02146212756,-48.65679,0,0
22,316.26871263736,-48.44385,0,0
23,316.51474572333,-48.23091,0,0
24,316.75956114266,-48.01797,0,0
25,317.00315736118,-47.80503,0,0
26,317.24553869002,-47.59209,0,0
27,317.48671864368,-47.37915,0,0
28,317.72670686719,-47.16621,0,0
29,317.96550238696,-46.95327,0,0
30,318.20310319472,-46.74033,0,0
31,318.43950851423,-46.52739,0,0
32,318.67471567725,-46.31445,0,0
33,318.90872537813,-46.10151,0,0
34,319.14154101893,-45.88857,0,0
35,319.37316626935,-45.67563,0,0
36,319.60360686256,-45.46269,0,0
37,319.83286430218,-45.24975,0,0
38,320.06093861239,-45.03681,0,0
39,320.28783414969,-44.82387,0,0
40,320.51355596364,-44.61093,0,0
41,320.73810478131,-44.39799,0,0
42,320.96147253236,-44.18505,0,0
43,321.18365597361,-43.97211,0,0
44,321.40466396565,-43.75917,0,0
45,321.62450147067,-43.54623,0,0
46,321.84316871525,-43.33329,0,0
47,322.06066615434,-43.12035,0,0
48,322.27699416245,-42.90741,0,0
49,322.49215629978,-42.69447,0,0
50,322.70615782461,-42.48153,0,0
51,322.91900144983,-42.26859,0,0
52,323.13068618762,-42.05565,0,0
53,323.34121166645,-41.84271,0,0
54,323.55058166459,-41.62977,0,0
55,323.75879937866,-41.41683,0,0
56,323.96586399302,-41.20389,0,0
57,324.17177455815,-40.99095,0,0
58,324.37653274467,-40.77801,0,0
59,324.58014038927,-40.56507,0,0
60,324.78259762892,-40.35213,0,0
61,324.98390575936,-40.13919,0,0
62,325.18407039092,-39.92625,0,0
63,325.3830962004,-39.71331,0,0
64,325.58098241844,-39.50037,0,0
65,325.77772795419,-39.28743,0,0
66,325.97333397202,-39.07449,0,0
67,326.16780177611,-38.86155,0,0
68,326.36113320494,-38.64861,0,0
69,326.55333409833,-38.43567,0,0
70,326.74440952931,-38.22273,0,0
71,326.93435875607,-38.00979,0,0
72,327.1231794764,-37.79685,0,0
73,327.31086877129,-37.58391,0,0
74,327.49742520656,-37.37097,0,0
75,327.68285039952,-37.15803,0,0
76,327.86714544776,-36.94509,0,0
77,328.05031162107,-36.73215,0,0
78,328.23234982591,-36.51921,0,0
79,328.41326265132,-36.30627,0,0
80,328.59305207147,-36.09333,0,0
81,328.77171915865,-35.88039,0,0
82,328.94926844103,-35.66745,0,0
83,329.1257016802,-35.45451,0,0
84,329.30102014348,-35.24157,0,0
85,329.47522665429,-35.02863,0,0
86,329.64832212545,-34.81569,0,0
87,329.82030449903,-34.60275,0,0
88,329.99117348668,-34.38981,0,0
89,330.16093539669,-34.17687,0,0
90,330.32959163868,-33.96393,0,0
91,330.49713746618,-33.75099,0,0
92,330.66357294554,-33.53805,0,0
93,330.82890082453,-33.32511,0,0
94,330.99312480069,-33.11217,0,0
95,331.15624527756,-32.89923,0,0
96,331.31825943395,-32.68629,0,0
97,331.47917047602,-32.47335,0,0
98,331.63898246967,-32.26041,0,0
99,331.79769508944,-32.04747,0,0
