id,temp_error,x,y,z
64,-0.12082214982269,-39.50037,0,0
65,-0.1239602774254,-39.28743,0,0
66,-0.12711951791425,-39.07449,0,0
67,-0.13029912024422,-38.86155,0,0
68,-0.13349888486408,-38.64861,0,0
69,-0.13672263060084,-38.43567,0,0
70,-0.13997342644257,-38.22273,0,0
71,-0.14324854333364,-38.00979,0,0
72,-0.14654370852844,-37.79685,0,0
73,-0.1498540490669,-37.58391,0,0
74,-0.15317619327237,-37.37097,0,0
75,-0.15650983730524,-37.15803,0,0
76,-0.15985417386059,-36.94509,0,0
77,-0.16320858394835,-36.73215,0,0
78,-0.16657210126448,-36.51921,0,0
79,-0.16994545800333,-36.30627,0,0
80,-0.17332878726126,-36.09333,0,0
81,-0.17672133598853,-35.88039,0,0
82,-0.1801258225791,-35.66745,0,0
83,-0.1835422143223,-35.45451,0,0
84,-0.1869699996563,-35.24157,0,0
85,-0.19041023835308,-35.02863,0,0
86,-0.19386209482445,-34.81569,0,0
87,-0.19732177774682,-34.60275,0,0
88,-0.20078728042461,-34.38981,0,0
89,-0.20426320763283,-34.17687,0,0
90,-0.20774928032114,-33.96393,0,0
91,-0.21123907801666,-33.75099,0,0
92,-0.21473100768293,-33.53805,0,0
93,-0.21822617218834,-33.32511,0,0
94,-0.22172663864342,-33.11217,0,0
95,-0.22523119445253,-32.89923,0,0
96,-0.22873541654189,-32.68629,0,0
97,-0.23224092335067,-32.47335,0,0
98,-0.23575020711019,-32.26041,0,0
99,-0.23926138268894,-32.04747,0,0
100,-0.24277490649081,-31.83453,0,0
101,-0.24629177463635,-31.62159,0,0
102,-0.24980509999773,-31.40865,0,0
103,-0.2533091037692,-31.19571,0,0
104,-0.25680626911424,-30.98277,0,0
105,-0.26030022072996,-30.76983,0,0
106,-0.263789090557,-30.55689,0,0
107,-0.26726877881441,-30.34395,0,0
108,-0.27074236323904,-30.13101,0,0
109,-0.27421370150637,-29.91807,0,0
110,-0.27768302021252,-29.70513,0,0
111,-0.28114949193048,-29.49219,0,0
112,-0.28461149980177,-29.27925,0,0
113,-0.28806826724065,-29.06631,0,0
114,-0.29151918661682,-28.85337,0,0
115,-0.29496618876311,-28.64043,0,0
116,-0.29841079475148,-28.42749,0,0
117,-0.30185059237311,-28.21455,0,0
118,-0.3052813398192,-28.00161,0,0
119,-0.30869802029036,-27.78867,0,0
120,-0.31209789373349,-27.57573,0,0
121,-0.31548263561052,-27.36279,0,0
122,-0.31885729397425,-27.14985,0,0
123,-0.32222600899684,-26.93691,0,0
124,-0.32558916842811,-26.72397,0,0
125,-0.32894521963959,-26.51103,0,0
126,-0.33229243665363,-26.29809,0,0
127,-0.33563191622801,-26.08515,0,0
128,-0.33896372368361,-25.87221,0,0
129,-0.34228356576148,-25.65927,0,0
130,-0.3455905880536,-25.44633,0,0
131,-0.34888426398544,-25.23339,0,0
132,-0.35216231584599,-25.02045,0,0
133,-0.35542802447173,-24.80751,0,0
134,-0.35868339057924,-24.59457,0,0
135,-0.3619262439733,-24.38163,0,0
136,-0.3651563815568,-24.16869,0,0
137,-0.36837265253371,-23.95575,0,0
138,-0.37157051242002,-23.74281,0,0
139,-0.37474773040304,-23.52987,0,0
140,-0.37790583381951,-23.31693,0,0
141,-0.38104809471565,-23.10399,0,0
142,-0.38417804888957,-22.89105,0,0
143,-0.38729388077854,-22.67811,0,0
144,-0.39039243464185,-22.46517,0,0
145,-0.39347440114358,-22.25223,0,0
146,-0.39654179480988,-22.03929,0,0
147,-0.39959475229074,-21.82635,0,0
148,-0.40262865676613,-21.61341,0,0
149,-0.40564141766561,-21.40047,0,0
150,-0.40863823474183,-21.18753,0,0
151,-0.411623600616,-20.97459,0,0
152,-0.41459696119205,-20.76165,0,0
153,-0.41755399058889,-20.54871,0,0
154,-0.42048928174671,-20.33577,0,0
155,-0.42340026711452,-20.12283,0,0
156,-0.42628800105706,-19.90989,0,0
157,-0.4291550533892,-19.69695,0,0
158,-0.43200086058562,-19.48401,0,0
159,-0.43482125246305,-19.27107,0,0
160,-0.43761621160763,-19.05813,0,0
161,-0.44038601218529,-18.84519,0,0
162,-0.44312546250978,-18.63225,0,0
163,-0.44583434368678,-18.41931,0,0
164,-0.44851965639987,-18.20637,0,0
165,-0.45118576657688,-17.99343,0,0
166,-0.45383036868935,-17.78049,0,0
167,-0.45645033260763,-17.56755,0,0
168,-0.45904669363955,-17.35461,0,0
169,-0.46162270636836,-17.14167,0,0
170,-0.46417854231066,-16.92873,0,0
171,-0.4667103285779,-16.71579,0,0
172,-0.46921455636056,-16.50285,0,0
173,-0.47169145511896,-16.28991,0,0
174,-0.47414191080912,-16.07697,0,0
175,-0.47656369961993,-15.86403,0,0
176,-0.4789581518998,-15.65109,0,0
177,-0.48132868759569,-15.43815,0,0
178,-0.48367431104333,-15.22521,0,0
179,-0.48599292326907,-15.01227,0,0
180,-0.48828289578307,-14.79933,0,0
181,-0.49054458642991,-14.58639,0,0
182,-0.49278038500012,-14.37345,0,0
183,-0.49499174966627,-14.16051,0,0
184,-0.49717734756092,-13.94757,0,0
185,-0.49933446209741,-13.73463,0,0
186,-0.50146073827079,-13.52169,0,0
187,-0.50355689118436,-13.30875,0,0
188,-0.50562911509115,-13.09581,0,0
189,-0.5076762088475,-12.88287,0,0
190,-0.50969057825671,-12.66993,0,0
191,-0.51167310758069,-12.45699,0,0
192,-0.51362501742022,-12.24405,0,0
193,-0.51554286921646,-12.03111,0,0
194,-0.51742447327717,-11.81817,0,0
195,-0.51926745492324,-11.60523,0,0
196,-0.52107378322967,-11.39229,0,0
197,-0.52284936119412,-11.17935,0,0
198,-0.52459402349683,-10.96641,0,0
199,-0.52630592109762,-10.75347,0,0
200,-0.52798738216427,-10.54053,0,0
201,-0.52964303881424,-10.32759,0,0
202,-0.5312768656903,-10.11465,0,0
203,-0.53288689222762,-9.90171,0,0
204,-0.5344674333254,-9.68877,0,0
205,-0.53601451243952,-9.47583,0,0
206,-0.53752681780776,-9.26289,0,0
207,-0.5390036672448,-9.04995,0,0
208,-0.54044374662828,-8.83701,0,0
209,-0.54184764271054,-8.62407,0,0
210,-0.54321781012493,-8.41113,0,0
211,-0.54455571951974,-8.19819,0,0
212,-0.54586054523162,-7.98525,0,0
213,-0.54713191266819,-7.77231,0,0
214,-0.54837016997664,-7.55937,0,0
215,-0.54957709551792,-7.34643,0,0
216,-0.55075588923017,-7.13349,0,0
217,-0.55190594764582,-6.92055,0,0
218,-0.55302089857565,-6.70761,0,0
219,-0.55409254539711,-6.49467,0,0
220,-0.55511999312256,-6.28173,0,0
221,-0.55610989099716,-6.06879,0,0
222,-0.55706600144043,-5.85585,0,0
223,-0.55798752580603,-5.64291,0,0
224,-0.55887525039446,-5.42997,0,0
225,-0.5597296960201,-5.21703,0,0
226,-0.56054858567546,-5.00409,0,0
227,-0.56133035553114,-4.79115,0,0
228,-0.56207591066061,-4.57821,0,0
229,-0.56278684833012,-4.36527,0,0
230,-0.56346092245394,-4.15233,0,0
231,-0.56409543543481,-3.93939,0,0
232,-0.56469191379858,-3.72645,0,0
233,-0.56525255097472,-3.51351,0,0
234,-0.5657797406368,-3.30057,0,0
235,-0.56627412870807,-3.08763,0,0
236,-0.56673529661856,-2.87469,0,0
237,-0.56716031787755,-2.66175,0,0
238,-0.56754330014229,-2.44881,0,0
239,-0.56788536936455,-2.23587,0,0
240,-0.56819219215953,-2.02293,0,0
241,-0.5684670187407,-1.80999,0,0
242,-0.56871037365954,-1.59705,0,0
243,-0.56892265751611,-1.38411,0,0
244,-0.56910492315444,-1.17117,0,0
245,-0.56925488401112,-0.95823,0,0
246,-0.56936898618102,-0.74529,0,0
247,-0.56944659490557,-0.53235,0,0
248,-0.56949064628145,-0.31941,0,0
249,-0.56950247637479,-0.10647,0,0
250,-0.56947783995776,0.10647,0,0
251,-0.5694127785589,0.31941,0,0
252,-0.56930572344095,0.53235,0,0
253,-0.56916056038506,0.74529,0,0
254,-0.56898511810101,0.95823,0,0
255,-0.56877830108624,1.17117,0,0
256,-0.56853618673853,1.38411,0,0
257,-0.56825953019188,1.59705,0,0
258,-0.56794683553761,1.80999,0,0
259,-0.56759677737625,2.02293,0,0
260,-0.56721113586951,2.23587,0,0
261,-0.56679289494781,2.44881,0,0
262,-0.56634504526949,2.66175,0,0
263,-0.56586742474076,2.87469,0,0
264,-0.56536064675555,3.08763,0,0
265,-0.56482496020243,3.30057,0,0
266,-0.56425488242962,3.51351,0,0
267,-0.56364854667726,3.72645,0,0
268,-0.5630064081513,3.93939,0,0
269,-0.56232702622691,4.15233,0,0
270,-0.56161296783154,4.36527,0,0
271,-0.56086822198353,4.57821,0,0
272,-0.56009131585182,4.79115,0,0
273,-0.55927544716934,5.00409,0,0
274,-0.55841869017917,5.21703,0,0
275,-0.55752578402968,5.42997,0,0
276,-0.55659957361775,5.64291,0,0
277,-0.55564043174422,5.85585,0,0
278,-0.55464921901586,6.06879,0,0
279,-0.55362591829675,6.28173,0,0
280,-0.55256984458663,6.49467,0,0
281,-0.5514808718591,6.70761,0,0
282,-0.5503574494594,6.92055,0,0
283,-0.54920099613861,7.13349,0,0
284,-0.54801621354102,7.34643,0,0
285,-0.546800929315,7.55937,0,0
286,-0.54555048852666,7.77231,0,0
287,-0.54426374995171,7.98525,0,0
288,-0.54294303170673,8.19819,0,0
289,-0.54159127386754,8.41113,0,0
290,-0.54020713976939,8.62407,0,0
291,-0.53878822572244,8.83701,0,0
292,-0.53733414948965,9.04995,0,0
293,-0.53585024883455,9.26289,0,0
294,-0.53434158195131,9.47583,0,0
295,-0.53280666259144,9.68877,0,0
296,-0.53124068576818,9.90171,0,0
297,-0.52963911543208,10.11465,0,0
298,-0.5280032785405,10.32759,0,0
299,-0.52633644979784,10.54053,0,0
300,-0.52463884397605,10.75347,0,0
301,-0.52291135341409,10.96641,0,0
302,-0.52115659926761,11.17935,0,0
303,-0.51937180882686,11.39229,0,0
304,-0.51754942952556,11.60523,0,0
305,-0.51568966287471,11.81817,0,0
306,-0.51379790236302,12.03111,0,0
307,-0.51187640862599,12.24405,0,0
308,-0.50992618797517,12.45699,0,0
309,-0.5079466933704,12.66993,0,0
310,-0.50593608919149,12.88287,0,0
311,-0.50389450714692,13.09581,0,0
312,-0.50182445904915,13.30875,0,0
313,-0.49972892356436,13.52169,0,0
314,-0.4976099135971,13.73463,0,0
315,-0.49546661676311,13.94757,0,0
316,-0.49329957191969,14.16051,0,0
317,-0.49111272513568,14.37345,0,0
318,-0.48890553648033,14.58639,0,0
319,-0.48667525326073,14.79933,0,0
320,-0.48442080319234,15.01227,0,0
321,-0.48213980451578,15.22521,0,0
322,-0.47983056766782,15.43815,0,0
323,-0.47749415789832,15.65109,0,0
324,-0.47513439759302,15.86403,0,0
325,-0.47275256644207,16.07697,0,0
326,-0.470343154972,16.28991,0,0
327,-0.46790469779262,16.50285,0,0
328,-0.46544287223929,16.71579,0,0
329,-0.46295742083561,16.92873,0,0
330,-0.46044524895473,17.14167,0,0
331,-0.45790740564752,17.35461,0,0
332,-0.4553445004758,17.56755,0,0
333,-0.45275727578053,17.78049,0,0
334,-0.45014640482157,17.99343,0,0
335,-0.44751525557518,18.20637,0,0
336,-0.44486879925603,18.41931,0,0
337,-0.44220644304261,18.63225,0,0
338,-0.43952710623154,18.84519,0,0
339,-0.43683031821803,19.05813,0,0
340,-0.43411230681272,19.27107,0,0
341,-0.4313696979749,19.48401,0,0
342,-0.42859898087158,19.69695,0,0
343,-0.42579998326801,19.90989,0,0
344,-0.42297595995342,20.12283,0,0
345,-0.42012818584095,20.33577,0,0
346,-0.41725981142173,20.54871,0,0
347,-0.414372895106,20.76165,0,0
348,-0.41146643319644,20.97459,0,0
349,-0.40854053264928,21.18753,0,0
350,-0.40559675196334,21.40047,0,0
351,-0.40263381036675,21.61341,0,0
352,-0.39964894267297,21.82635,0,0
353,-0.39664438306238,22.03929,0,0
354,-0.39362125346486,22.25223,0,0
355,-0.39057808772759,22.46517,0,0
356,-0.38751754752531,22.67811,0,0
357,-0.38444244036208,22.89105,0,0
358,-0.38134985584651,23.10399,0,0
359,-0.37823427056566,23.31693,0,0
360,-0.37509795994572,23.52987,0,0
361,-0.37194911769984,23.74281,0,0
362,-0.36878840579794,23.95575,0,0
363,-0.36561084413154,24.16869,0,0
364,-0.36241600699765,24.38163,0,0
365,-0.35920631838371,24.59457,0,0
366,-0.35598448343615,24.80751,0,0
367,-0.35275368593176,25.02045,0,0
368,-0.349511331928,25.23339,0,0
369,-0.34625378632336,25.44633,0,0
370,-0.34298340046507,25.65927,0,0
371,-0.33970147152263,25.87221,0,0
372,-0.33640594635523,26.08515,0,0
373,-0.33309474550208,26.29809,0,0
374,-0.32976873526746,26.51103,0,0
375,-0.32643160520837,26.72397,0,0
376,-0.32308631097385,26.93691,0,0
377,-0.31972962006449,27.14985,0,0
378,-0.31635408502495,27.36279,0,0
379,-0.3129626256158,27.57573,0,0
380,-0.30956311787622,27.78867,0,0
381,-0.30615626912504,28.00161,0,0
382,-0.30274327526138,28.21455,0,0
383,-0.29932413545538,28.42749,0,0
384,-0.29589454072931,28.64043,0,0
385,-0.29245152389888,28.85337,0,0
386,-0.28899320664294,29.06631,0,0
387,-0.28552112820756,29.27925,0,0
388,-0.28204269807753,29.49219,0,0
389,-0.27856516021467,29.70513,0,0
390,-0.27508922415035,29.91807,0,0
391,-0.27161430638574,30.13101,0,0
392,-0.26814038292991,30.34395,0,0
393,-0.26466345618695,30.55689,0,0
394,-0.26117841702347,30.76983,0,0
395,-0.25768393180829,30.98277,0,0
396,-0.25418516921025,31.19571,0,0
397,-0.25068710494543,31.40865,0,0
398,-0.24718955283873,31.62159,0,0
399,-0.24369268930337,31.83453,0,0
400,-0.24019542939374,32.04747,0,0
401,-0.23669616318955,32.26041,0,0
402,-0.23319843397377,32.47335,0,0
403,-0.22970432717375,32.68629,0,0
404,-0.2262115519253,32.89923,0,0
405,-0.2227186666945,33.11217,0,0
406,-0.21922492848017,33.32511,0,0
407,-0.21572938208396,33.53805,0,0
408,-0.21223539533986,33.75099,0,0
409,-0.20874760962158,33.96393,0,0
410,-0.20526575759118,34.17687,0,0
411,-0.20179241750532,34.38981,0,0
412,-0.19832916800573,34.60275,0,0
413,-0.19487259304856,34.81569,0,0
414,-0.19142151142142,35.02863,0,0
415,-0.18797642605807,35.24157,0,0
416,-0.18453893406974,35.45451,0,0
417,-0.18110854892137,35.66745,0,0
418,-0.17768606014818,35.88039,0,0
419,-0.17427610533565,36.09333,0,0
420,-0.17088174667214,36.30627,0,0
421,-0.16750189305264,36.51921,0,0
422,-0.16413591667742,36.73215,0,0
423,-0.16078633583629,36.94509,0,0
424,-0.15745200375846,37.15803,0,0
425,-0.15412857258406,37.37097,0,0
426,-0.15081783046367,37.58391,0,0
427,-0.14752344218141,37.79685,0,0
428,-0.14424383570054,38.00979,0,0
429,-0.14098408029685,38.22273,0,0
430,-0.13774998835049,38.43567,0,0
431,-0.13453487785461,38.64861,0,0
432,-0.13133337095394,38.86155,0,0
433,-0.12814845326784,39.07449,0,0
434,-0.12498178180613,39.28743,0,0
435,-0.12183449558916,39.50037,0,0
436,-0.11871054823871,39.71331,0,0
437,-0.11561163914701,39.92625,0,0
438,-0.112535048994,40.13919,0,0
439,-0.10947949045214,40.35213,0,0
440,-0.1064453553301,40.56507,0,0
441,-0.10343039774392,40.77801,0,0
442,-0.10043750310422,40.99095,0,0
443,-0.097471594923661,41.20389,0,0
444,-0.094533450681467,41.41683,0,0
445,-0.091626101487464,41.62977,0,0
446,-0.08875196665889,41.84271,0,0
447,-0.085912284720166,42.05565,0,0
448,-0.083109643538819,42.26859,0,0
449,-0.08034113500554,42.48153,0,0
450,-0.077601555756246,42.69447,0,0
451,-0.074889974119969,42.90741,0,0
452,-0.072206614377308,43.12035,0,0
453,-0.069554436815565,43.33329,0,0
454,-0.066936616093983,43.54623,0,0
455,-0.064356620990907,43.75917,0,0
456,-0.061817679966396,43.97211,0,0
457,-0.059316675304217,44.18505,0,0
458,-0.056851730779329,44.39799,0,0
459,-0.054426365525615,44.61093,0,0
460,-0.052043925093301,44.82387,0,0
461,-0.049702605246239,45.03681,0,0
462,-0.047399124117192,45.24975,0,0
463,-0.045134305429656,45.46269,0,0
464,-0.042912816136038,45.67563,0,0
465,-0.040738199368832,45.88857,0,0
466,-0.038608332108481,46.10151,0,0
467,-0.036521590057589,46.31445,0,0
468,-0.034481999382706,46.52739,0,0
469,-0.032492968181941,46.74033,0,0
470,-0.030553619604859,46.95327,0,0
471,-0.028665134032053,47.16621,0,0
472,-0.026830804553583,47.37915,0,0
473,-0.025049335428662,47.59209,0,0
474,-0.023316341739644,47.80503,0,0
475,-0.021630070950891,48.01797,0,0
476,-0.019992862014306,48.23091,0,0
477,-0.018408065071242,48.44385,0,0
478,-0.016879742541448,48.65679,0,0
479,-0.015412382616034,48.86973,0,0
480,-0.014005578531112,49.08267,0,0
481,-0.012658977261367,49.29561,0,0
482,-0.011375938878587,49.50855,0,0
483,-0.010157132924689,49.72149,0,0
484,-0.0089991052549863,49.93443,0,0
485,-0.0078993180467251,50.14737,0,0
486,-0.0068600751722556,50.36031,0,0
487,-0.0058860851852387,50.57325,0,0
488,-0.0049818950947724,50.78619,0,0
489,-0.0041516164496329,50.99913,0,0
490,-0.0033955740929059,51.21207,0,0
491,-0.0027120352894485,51.42501,0,0
492,-0.0021020132494982,51.63795,0,0
493,-0.0015629352949418,51.85089,0,0
494,-0.0010931143582411,52.06383,0,0
495,-0.00069859349252965,52.27677,0,0
496,-0.00038100693888055,52.48971,0,0
497,-0.00013736173718826,52.70265,0,0
498,2.8031735610057e-05,52.91559,0,0
499,0.00010978546424667,53.12853,0,0
