id,temp_error,x,y,z
328,-0.44969849425337,-18.259605,0,0
329,-0.45103306113543,-18.153135,0,0
330,-0.45236202804188,-18.046665,0,0
331,-0.45368464594071,-17.940195,0,0
332,-0.45500006402057,-17.833725,0,0
333,-0.45630860952866,-17.727255,0,0
334,-0.45761039876953,-17.620785,0,0
335,-0.45890582799461,-17.514315,0,0
336,-0.46019422490718,-17.407845,0,0
337,-0.46147508243041,-17.301375,0,0
338,-0.4627490010688,-17.194905,0,0
339,-0.46401559535713,-17.088435,0,0
340,-0.46527445826547,-16.981965,0,0
341,-0.46652601642256,-16.875495,0,0
342,-0.46777169213698,-16.769025,0,0
343,-0.46901290268016,-16.662555,0,0
344,-0.47024914473684,-16.556085,0,0
345,-0.47147917322053,-16.449615,0,0
346,-0.47270303190402,-16.343145,0,0
347,-0.47392073859919,-16.236675,0,0
348,-0.47513199010285,-16.130205,0,0
349,-0.47633703635762,-16.023735,0,0
350,-0.47753560032589,-15.917265,0,0
351,-0.47872662454813,-15.810795,0,0
352,-0.47990952240639,-15.704325,0,0
353,-0.48108512708734,-15.597855,0,0
354,-0.4822543385938,-15.491385,0,0
355,-0.48341759689112,-15.384915,0,0
356,-0.48457544354739,-15.278445,0,0
357,-0.48572705544029,-15.171975,0,0
358,-0.48687135626398,-15.065505,0,0
359,-0.48800917162174,-14.959035,0,0
360,-0.4891408633419,-14.852565,0,0
361,-0.49026550246003,-14.746095,0,0
362,-0.49138277971321,-14.639625,0,0
363,-0.49249308517659,-14.533155,0,0
364,-0.49359722204781,-14.426685,0,0
365,-0.4946954608339,-14.320215,0,0
366,-0.49578690978325,-14.213745,0,0
367,-0.49687007369175,-14.107275,0,0
368,-0.49794400524843,-14.000805,0,0
369,-0.49900871376394,-13.894335,0,0
370,-0.50006505216714,-13.787865,0,0
371,-0.50111369572744,-13.681395,0,0
372,-0.5021539654432,-13.574925,0,0
373,-0.50318556099757,-13.468455,0,0
374,-0.50420896727445,-13.361985,0,0
375,-0.50522477045911,-13.255515,0,0
376,-0.5062334093613,-13.149045,0,0
377,-0.5072353399363,-13.042575,0,0
378,-0.50823133145639,-12.936105,0,0
379,-0.50922159956207,-12.829635,0,0
380,-0.51020544986432,-12.723165,0,0
381,-0.51118154842857,-12.616695,0,0
382,-0.51214937853212,-12.510225,0,0
383,-0.51310976111881,-12.403755,0,0
384,-0.51406306318904,-12.297285,0,0
385,-0.51500925838769,-12.190815,0,0
386,-0.51594814967649,-12.084345,0,0
387,-0.51687868034395,-11.977875,0,0
388,-0.51780123453597,-11.871405,0,0
389,-0.51871724594366,-11.764935,0,0
390,-0.51962670306716,-11.658465,0,0
391,-0.52052918404871,-11.551995,0,0
392,-0.52142466655755,-11.445525,0,0
393,-0.52231256912927,-11.339055,0,0
394,-0.52319166939475,-11.232585,0,0
395,-0.52406220876458,-11.126115,0,0
396,-0.52492509326788,-11.019645,0,0
397,-0.52577918914403,-10.913175,0,0
398,-0.52662329170147,-10.806705,0,0
399,-0.52745824872,-10.700235,0,0
400,-0.52828509766857,-10.593765,0,0
401,-0.52910378820491,-10.487295,0,0
402,-0.52991497096974,-10.380825,0,0
403,-0.53072012276635,-10.274355,0,0
404,-0.53151942141204,-10.167885,0,0
405,-0.53231252892778,-10.061415,0,0
406,-0.53309887885388,-9.954945,0,0
407,-0.53387741541763,-9.848475,0,0
408,-0.5346483381789,-9.742005,0,0
409,-0.53541219800428,-9.635535,0,0
410,-0.53616892892791,-9.529065,0,0
411,-0.53691857287805,-9.422595,0,0
412,-0.53766081377779,-9.316125,0,0
413,-0.53839510925184,-9.209655,0,0
414,-0.53912187625525,-9.103185,0,0
415,-0.53984143887158,-8.996715,0,0
416,-0.54055340989936,-8.890245,0,0
417,-0.54125743026418,-8.783775,0,0
418,-0.54195310197832,-8.677305,0,0
419,-0.54264115410501,-8.570835,0,0
420,-0.54332213256185,-8.464365,0,0
421,-0.54399533125917,-8.357895,0,0
422,-0.54466043405029,-8.251425,0,0
423,-0.54531767414625,-8.144955,0,0
424,-0.54596717506473,-8.038485,0,0
425,-0.54660836010606,-7.932015,0,0
426,-0.5472405339292,-7.825545,0,0
427,-0.54786380697999,-7.719075,0,0
428,-0.54847895315459,-7.612605,0,0
429,-0.5490865975101,-7.506135,0,0
430,-0.54968579061716,-7.399665,0,0
431,-0.55027490484991,-7.293195,0,0
