id,temp,x,y,z
0,311.74603426282,-52.1703,0,0
1,314.3651604201,-50.0409,0,0
2,316.86161220183,-47.9115,0,0
3,319.23726795005,-45.7821,0,0
4,321.49412583145,-43.6527,0,0
5,323.63424979525,-41.5233,0,0
6,325.65931100244,-39.3939,0,0
7,327.57066281603,-37.2645,0,0
8,329.36947512983,-35.1351,0,0
9,331.0568996155,-33.0057,0,0
10,332.63419804053,-30.8763,0,0
11,334.10234596654,-28.7469,0,0
12,335.46217678101,-26.6175,0,0
13,336.71493339638,-24.4881,0,0
14,337.86133528548,-22.3587,0,0
15,338.90118085259,-20.2293,0,0
16,339.83467192873,-18.0999,0,0
17,340.66240696039,-15.9705,0,0
18,341.38514172878,-13.8411,0,0
19,342.00396370327,-11.7117,0,0
20,342.51972593849,-9.5823,0,0
21,342.9326586885,-7.4529,0,0
22,343.24245200538,-5.3235,0,0
23,343.44882019309,-3.1941,0,0
24,343.55175123254,-1.0647,0,0
25,343.55148905171,1.0647,0,0
26,343.44845250154,3.1941,0,0
27,343.24269329611,5.3235,0,0
28,342.93404185225,7.4529,0,0
29,342.52237662158,9.5823,0,0
30,342.00747870585,11.7117,0,0
31,341.38902390297,13.8411,0,0
32,340.666540302,15.9705,0,0
33,339.83955166119,18.0999,0,0
34,338.90746966307,20.2293,0,0
35,337.86945430528,22.3587,0,0
36,336.72480708451,24.4881,0,0
37,335.47312700436,26.6175,0,0
38,334.11385154485,28.7469,0,0
39,332.64628963242,30.8763,0,0
40,331.06957604575,33.0057,0,0
41,329.38241637329,35.1351,0,0
42,327.58370085338,37.2645,0,0
43,325.67238691683,39.3939,0,0
44,323.64710527004,41.5233,0,0
45,321.50635752962,43.6527,0,0
46,319.24863589095,45.7821,0,0
47,316.87214778944,47.9115,0,0
48,314.37469824358,50.0409,0,0
49,311.75439281795,52.1703,0,0
