id,temp,x,y,z
0,311.74858532318,-52.1703,0,0
1,314.36766632979,-50.0409,0,0
2,316.86426598556,-47.9115,0,0
3,319.24019161734,-45.7821,0,0
4,321.4971100377,-43.6527,0,0
5,323.63688128971,-41.5233,0,0
6,325.66117220813,-39.3939,0,0
7,327.57129704172,-37.2645,0,0
8,329.36867775665,-35.1351,0,0
9,331.05481750591,-33.0057,0,0
10,332.63077671211,-30.8763,0,0
11,334.09745399371,-28.7469,0,0
12,335.45583331533,-26.6175,0,0
13,336.70668669601,-24.4881,0,0
14,337.85084856226,-22.3587,0,0
15,338.8892758455,-20.2293,0,0
16,339.82264948163,-18.0999,0,0
17,340.651527138,-15.9705,0,0
18,341.37631066102,-13.8411,0,0
19,341.99729087939,-11.7117,0,0
20,342.51459633395,-9.5823,0,0
21,342.92807873428,-7.4529,0,0
22,343.23769614555,-5.3235,0,0
23,343.44389837454,-3.1941,0,0
24,343.54717185037,-1.0647,0,0
25,343.54737824088,1.0647,0,0
26,343.44440149338,3.1941,0,0
27,343.23861503552,5.3235,0,0
28,342.92995232336,7.4529,0,0
29,342.51796536537,9.5823,0,0
30,342.00253070613,11.7117,0,0
31,341.38331740458,13.8411,0,0
32,340.66008032115,15.9705,0,0
33,339.83263499169,18.0999,0,0
34,338.90028209221,20.2293,0,0
35,337.86242284825,22.3587,0,0
36,336.71842450032,24.4881,0,0
37,335.46739244721,26.6175,0,0
38,334.10861374641,28.7469,0,0
39,332.64158339717,30.8763,0,0
40,331.06534180227,33.0057,0,0
41,329.37839367988,35.1351,0,0
42,327.57950146029,37.2645,0,0
43,325.66774922667,39.3939,0,0
44,323.64222762074,41.5233,0,0
45,321.5016914047,43.6527,0,0
46,319.24436422373,45.7821,0,0
47,316.86816029597,47.9115,0,0
48,314.37114329641,50.0409,0,0
49,311.75147959459,52.1703,0,0
