id,temp,x,y,z
0,311.75566298381,-52.1703,0,0
1,314.37627950031,-50.0409,0,0
2,316.87408183462,-47.9115,0,0
3,319.25088719662,-45.7821,0,0
4,321.50888874623,-43.6527,0,0
5,323.64998161561,-41.5233,0,0
6,325.67556821789,-39.3939,0,0
7,327.58706841258,-37.2645,0,0
8,329.38576485706,-35.1351,0,0
9,331.07291638157,-33.0057,0,0
10,332.65000113531,-30.8763,0,0
11,334.11812214801,-28.7469,0,0
12,335.47792262341,-26.6175,0,0
13,336.73036779137,-24.4881,0,0
14,337.8762514533,-22.3587,0,0
15,338.91557359338,-20.2293,0,0
16,339.84867199737,-18.0999,0,0
17,340.67608821914,-15.9705,0,0
18,341.39849803282,-13.8411,0,0
19,342.01722503572,-11.7117,0,0
20,342.53309248109,-9.5823,0,0
21,342.94614613005,-7.4529,0,0
22,343.25603948422,-5.3235,0,0
23,343.46229225433,-3.1941,0,0
24,343.56497352972,-1.0647,0,0
25,343.5645609657,1.0647,0,0
26,343.46129142038,3.1941,0,0
27,343.25501259268,5.3235,0,0
28,342.94572963765,7.4529,0,0
29,342.53361436426,9.5823,0,0
30,342.01848318324,11.7117,0,0
31,341.3997855214,13.8411,0,0
32,340.67668162128,15.9705,0,0
33,339.84841134984,18.0999,0,0
34,338.91470950212,20.2293,0,0
35,337.87537052674,22.3587,0,0
36,336.72974136434,24.4881,0,0
37,335.47701968218,26.6175,0,0
38,334.11639646681,28.7469,0,0
39,332.64711727602,30.8763,0,0
40,331.06841542599,33.0057,0,0
41,329.37921094958,35.1351,0,0
42,327.5784466945,37.2645,0,0
43,325.66515374862,39.3939,0,0
44,323.63812515965,41.5233,0,0
45,321.49599645691,43.6527,0,0
46,319.23759830966,45.7821,0,0
47,316.86118739493,47.9115,0,0
48,314.36427158166,50.0409,0,0
49,311.74490876888,52.1703,0,0
