id,temp,x,y,z
0,310.6843154004,-53.02206,0,0
1,311.22782703665,-52.59618,0,0
2,311.76602077671,-52.1703,0,0
3,312.2989236992,-51.74442,0,0
4,312.82656250135,-51.31854,0,0
5,313.34896353309,-50.89266,0,0
6,313.86615278465,-50.46678,0,0
7,314.37815583989,-50.0409,0,0
8,314.88499791721,-49.61502,0,0
9,315.38670389376,-49.18914,0,0
10,315.88329829535,-48.76326,0,0
11,316.37480533005,-48.33738,0,0
12,316.86124888257,-47.9115,0,0
13,317.34265251892,-47.48562,0,0
14,317.81903952127,-47.05974,0,0
15,318.29043287047,-46.63386,0,0
16,318.75685522049,-46.20798,0,0
17,319.21832889359,-45.7821,0,0
18,319.67487265719,-45.35622,0,0
19,320.12650504303,-44.93034,0,0
20,320.57324751026,-44.50446,0,0
21,321.01512121023,-44.07858,0,0
22,321.45214706307,-43.6527,0,0
23,321.88434572643,-43.22682,0,0
24,322.31173761945,-42.80094,0,0
25,322.73433988981,-42.37506,0,0
26,323.15216940016,-41.94918,0,0
27,323.56524547206,-41.5233,0,0
28,323.9735872315,-41.09742,0,0
29,324.37721387494,-40.67154,0,0
30,324.77614433714,-40.24566,0,0
31,325.17039732294,-39.81978,0,0
32,325.55998807786,-39.3939,0,0
33,325.94493159195,-38.96802,0,0
34,326.32524585317,-38.54214,0,0
35,326.70094544642,-38.11626,0,0
36,327.07204475968,-37.69038,0,0
37,327.43856119406,-37.2645,0,0
38,327.80050877747,-36.83862,0,0
39,328.15790131725,-36.41274,0,0
40,328.5107555803,-35.98686,0,0
41,328.85908501706,-35.56098,0,0
42,329.2029028678,-35.1351,0,0
43,329.54222523141,-34.70922,0,0
44,329.87706496468,-34.28334,0,0
45,330.20743482438,-33.85746,0,0
46,330.53335040206,-33.43158,0,0
47,330.85482399501,-33.0057,0,0
48,331.17186776123,-32.57982,0,0
49,331.48449674434,-32.15394,0,0
50,331.79272274167,-31.72806,0,0
51,332.09655739203,-31.30218,0,0
52,332.39601520959,-30.8763,0,0
53,332.6911074398,-30.45042,0,0
54,332.98184258017,-30.02454,0,0
