id,temp,x,y,z
0,310.6821549851,-53.02206,0,0
1,311.22593085826,-52.59618,0,0
2,311.76471092719,-52.1703,0,0
3,312.29850148871,-51.74442,0,0
4,312.82729952036,-51.31854,0,0
5,313.35111250774,-50.89266,0,0
6,313.86997356089,-50.46678,0,0
7,314.38391463349,-50.0409,0,0
8,314.89295993976,-49.61502,0,0
9,315.39712424684,-49.18914,0,0
10,315.8964089283,-48.76326,0,0
11,316.390820618,-48.33738,0,0
12,316.88036993286,-47.9115,0,0
13,317.36508294686,-47.48562,0,0
14,317.84498668015,-47.05974,0,0
15,318.32009060823,-46.63386,0,0
16,318.7904047517,-46.20798,0,0
17,319.25595097523,-45.7821,0,0
18,319.71674752445,-45.35622,0,0
19,320.17279950703,-44.93034,0,0
20,320.62412715953,-44.50446,0,0
21,321.0707546762,-44.07858,0,0
22,321.51269523236,-43.6527,0,0
23,321.94996332448,-43.22682,0,0
24,322.38256173287,-42.80094,0,0
25,322.81049086821,-42.37506,0,0
26,323.23376799722,-41.94918,0,0
27,323.65241049845,-41.5233,0,0
28,324.06643608478,-41.09742,0,0
29,324.47586593596,-40.67154,0,0
30,324.88070741237,-40.24566,0,0
31,325.28096647039,-39.81978,0,0
32,325.67666074147,-39.3939,0,0
33,326.06780761009,-38.96802,0,0
34,326.45441996486,-38.54214,0,0
35,326.83651015163,-38.11626,0,0
36,327.21408286749,-37.69038,0,0
37,327.58712910627,-37.2645,0,0
38,327.95565222411,-36.83862,0,0
39,328.31967821318,-36.41274,0,0
40,328.67923250737,-35.98686,0,0
41,329.03432665624,-35.56098,0,0
42,329.38496410272,-35.1351,0,0
43,329.73114844619,-34.70922,0,0
44,330.07288127644,-34.28334,0,0
45,330.41016777898,-33.85746,0,0
46,330.7430279122,-33.43158,0,0
47,331.07148970951,-33.0057,0,0
48,331.39556345355,-32.57982,0,0
49,331.71523780017,-32.15394,0,0
50,332.03051065225,-31.72806,0,0
51,332.34140238634,-31.30218,0,0
52,332.64792144354,-30.8763,0,0
53,332.95006052903,-30.45042,0,0
54,333.24782505151,-30.02454,0,0
55,333.54122102232,-29.59866,0,0
56,333.83025492594,-29.17278,0,0
